#<h1>304 - Shipping Instructions</h1><br>,F
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,F
CUR,LX:N7:L1,1,no,no,e11,Date,8,8,-,X,F
CUR,LX:N7:L1,1,no,no,e12,Time,4,8,-,X,F
CUR,LX:N7:L1,1,no,no,e13,Date/Time Qualifier,3,3,-,X,F
CUR,LX:N7:L1,1,no,no,e14,Date,8,8,-,X,F
CUR,LX:N7:L1,1,no,no,e15,Time,4,8,-,X,F
CUR,LX:N7:L1,1,no,no,e16,Date/Time Qualifier,3,3,-,X,F
CUR,LX:N7:L1,1,no,no,e17,Date,8,8,-,X,F
CUR,LX:N7:L1,1,no,no,e18,Time,4,8,-,X,F
CUR,LX:N7:L1,1,no,no,e19,Date/Time Qualifier,3,3,-,X,F
CUR,LX:N7:L1,1,no,no,e20,Date,8,8,-,X,F
CUR,LX:N7:L1,1,no,no,e21,Time,4,8,-,X,F
L7,,1,no,yes,landmark,Tariff Reference,2,2,-,O,F
L7,,1,no,no,e01,Lading Line Item Number,1,3,-,O,F
L7,,1,no,no,e02,Tariff Agency Code,1,4,-,O,F
L7,,1,no,no,e03,Tariff Number,1,7,-,O,F
L7,,1,no,no,e04,Tariff Section Number,1,2,-,O,F
L7,,1,no,no,e05,Tariff Item Number,1,16,-,O,F
L7,,1,no,no,e06,Tariff Item Part,1,2,-,O,F
L7,,1,no,no,e07,Freight Class Code,2,5,-,O,F
L7,,1,no,no,e08,Tariff Supplement Identifier,1,4,-,O,F
L7,,1,no,no,e09,Ex Parte,4,4,-,O,F
L7,,1,no,no,e10,Date,8,8,-,O/Z,F
L7,,1,no,no,e11,Rate Basis Number,1,6,-,O,F
L7,,1,no,no,e12,Tariff Column,1,2,-,O,F
L7,,1,no,no,e13,Tariff Distance,1,5,-,O,F
L7,,1,no,no,e14,Distance Qualifier,1,1,-,O,F
L7,,1,no,no,e15,City Name,2,30,-,O/Z,F
L7,,1,no,no,e16,State or Province Code,2,2,-,O,F
X1,,25,no,yes,landmark,Export License,2,2,-,O,F
X1,,1,no,no,e01,Code For Licensing, Certification, Registration, or Accreditation Agency,1,2,-,O,F
X1,,1,no,no,e02,Export License Number,6,35,-,O,F
X1,,1,no,no,e03,Export License Status Code,1,1,-,O,F
X1,,1,no,no,e04,Date,8,8,-,O/Z,F
X1,,1,no,no,e05,Export License Symbol Code,1,2,-,O,F
X1,,1,no,no,e06,Export License Control Code,1,1,-,O,F
X1,,1,no,no,e07,Country Code,2,3,-,O,F
X1,,1,no,no,e08,Schedule B Code,7,10,-,O,F
X1,,1,no,no,e09,International/Domestic Code,1,1,-,O,F
X1,,1,no,no,e10,Lading Quantity,1,7,-,O,F
X1,,1,no,no,e11,Lading Value,2,9,-,O,F
X1,,1,no,no,e12,Export Filing Key Code,1,1,-,O,F
X1,,1,no,no,e13,Unit or Basis for Measurement Code,2,2,-,O,F
X1,,1,no,no,e14,Unit Price,1,17,-,O,F
X1,,1,no,no,e15,U.S. Government License Type,1,1,-,O,F
X1,,1,no,no,e16,Identification Code,2,80,-,O/Z,F
X1,,1,no,no,e17,Location Identifier,1,30,-,O/Z,F
X2,,5,no,yes,landmark,Import License,2,2,-,O,F
X2,,1,no,no,e01,Import License Number,6,30,-,M,F
X2,,1,no,no,e02,Date,8,8,-,O/Z,F
X2,,1,no,no,e03,Date,8,8,-,O/Z,F
X2,,1,no,no,e04,Import License Number,6,30,-,X,F
X2,,1,no,no,e05,Date,8,8,-,O/Z,F
X2,,1,no,no,e06,Date,8,8,-,O/Z,F
N9,,100,no,yes,landmark,Extended Reference Information,2,2,-,O,F
N9,,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
N9,,1,no,no,e02,Reference Identification,1,50,-,X,F
N9,,1,no,no,e03,Free-form Description,1,45,-,X,F
N9,,1,no,no,e04,Date,8,8,-,O,F
N9,,1,no,no,e05,Time,4,8,-,X,F
N9,,1,no,no,e06,Time Code,2,2,-,O/Z,F
H1,,10,yes,yes,landmark,Hazardous Material,2,2,-,O,F
H1,,1,no,no,e01,Hazardous Material Code,4,10,-,M,F
H1,,1,no,no,e02,Hazardous Material Class Code,1,4,-,O,F
H1,,1,no,no,e03,Hazardous Material Code Qualifier,1,1,-,O,F
H1,,1,no,no,e04,Hazardous Material Description,2,30,-,O,F
H1,,1,no,no,e05,Hazardous Material Contact,1,24,-,O,F
H1,,1,no,no,e06,Hazardous Materials Page,1,6,-,O,F
H1,,1,no,no,e07,Flashpoint Temperature,1,3,-,X,F
H1,,1,no,no,e08,Unit or Basis for Measurement Code,2,2,-,X,F
H1,,1,no,no,e09,Packing Group Code,1,3,-,O,F
H2,H1,10,no,yes,landmark,Additional Hazardous Material Description,2,2,-,O,F
H2,H1,1,no,no,e01,Hazardous Material Description,2,30,-,M,F
H2,H1,1,no,no,e02,Hazardous Material Classification,1,30,-,O,F
LH1,,100,yes,yes,landmark,Hazardous Identification Information,3,3,-,O,F
LH1,,1,no,no,e01,Unit or Basis for Measurement Code,2,2,-,M,F
LH1,,1,no,no,e02,Lading Quantity,1,7,-,M,F
LH1,,1,no,no,e03,UN/NA Identification Code,6,6,-,O,F
LH1,,1,no,no,e04,Hazardous Materials Page,1,6,-,O,F
LH1,,1,no,no,e05,Commodity Code,1,30,-,O,F
LH1,,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,O,F
LH1,,1,no,no,e07,Quantity,1,15,-,O,F
LH1,,1,no,no,e08,Compartment ID Code,1,1,-,O,F
LH1,,1,no,no,e09,Residue Indicator Code,1,1,-,O,F
LH1,,1,no,no,e10,Packing Group Code,1,3,-,O,F
LH1,,1,no,no,e11,Interim Hazardous Material Regulatory Number,1,5,-,O,F
LH2,LH1,4,no,yes,landmark,Hazardous Classification Information,3,3,-,O,F
LH2,LH1,1,no,no,e01,Hazardous Classification,1,30,-,O,F
LH2,LH1,1,no,no,e02,Hazardous Class Qualifier,1,1,-,O,F
LH2,LH1,1,no,no,e03,Hazardous Placard Notation,14,40,-,O,F
LH2,LH1,1,no,no,e04,Hazardous Endorsement,4,25,-,O,F
LH2,LH1,1,no,no,e05,Reportable Quantity Code,2,2,-,O,F
LH2,LH1,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X/Z,F
LH2,LH1,1,no,no,e07,Temperature,1,4,-,X,F
LH2,LH1,1,no,no,e08,Unit or Basis for Measurement Code,2,2,-,X/Z,F
LH2,LH1,1,no,no,e09,Temperature,1,4,-,X,F
LH2,LH1,1,no,no,e10,Unit or Basis for Measurement Code,2,2,-,X/Z,F
LH2,LH1,1,no,no,e11,Temperature,1,4,-,X,F
LH2,LH1,1,no,no,e12,Weight Unit Code,1,1,-,X/Z,F
LH2,LH1,1,no,no,e13,Net Explosive Quantity,1,10,-,X,F
LH3,LH1,10,no,yes,landmark,Hazardous Material Shipping Name Information,3,3,-,O,F
LH3,LH1,1,no,no,e01,Hazardous Material Shipping Name,1,25,-,X,F
LH3,LH1,1,no,no,e02,Hazardous Material Shipping Name Qualifier,1,1,-,X,F
LH3,LH1,1,no,no,e03,N.O.S. Indicator Code,3,3,-,O,F
LH3,LH1,1,no,no,e04,Yes/No Condition or Response Code,1,1,-,O/Z,F
LFH,LH1,25,no,yes,landmark,Free-form Hazardous Material Information,3,3,-,O,F
LFH,LH1,1,no,no,e01,Hazardous Material Shipment Information Qualifier,3,3,-,M,F
LFH,LH1,1,no,no,e02,Hazardous Material Shipment Information,1,25,-,M,F
LFH,LH1,1,no,no,e03,Hazardous Material Shipment Information,1,25,-,O,F
LFH,LH1,1,no,no,e04,Hazard Zone Code,1,1,-,O,F
LFH,LH1,1,no,no,e05,Unit or Basis for Measurement Code,2,2,-,X,F
LFH,LH1,1,no,no,e06,Quantity,1,15,-,X/Z,F
LFH,LH1,1,no,no,e07,Quantity,1,15,-,O/Z,F
LFH,LH1,1,no,no,e08,Date,8,8,-,O/Z,F
LEP,LH1,3,no,yes,landmark,EPA Required Data,3,3,-,O,F
LEP,LH1,1,no,no,e01,EPA Waste Stream Number Code,4,6,-,O,F
LEP,LH1,1,no,no,e02,Waste Characteristics Code,12,16,-,O,F
LEP,LH1,1,no,no,e03,State or Province Code,2,2,-,X/Z,F
LEP,LH1,1,no,no,e04,Reference Identification,1,50,-,X/Z,F
LH4,LH1,1,no,yes,landmark,Canadian Dangerous Requirements,3,3,-,O,F
LH4,LH1,1,no,no,e01,Emergency Response Plan Number,1,12,-,X,F
LH4,LH1,1,no,no,e02,Communication Number,1,256,-,X,F
LH4,LH1,1,no,no,e03,Packing Group Code,1,3,-,O,F
LH4,LH1,1,no,no,e04,Subsidiary Classification,1,3,-,O,F
LH4,LH1,1,no,no,e05,Subsidiary Classification,1,3,-,O,F
LH4,LH1,1,no,no,e06,Subsidiary Classification,1,3,-,O,F
LH4,LH1,1,no,no,e07,Subsidiary Risk Indicator,1,2,-,O,F
LH4,LH1,1,no,no,e08,Net Explosive Quantity,1,10,-,X,F
LH4,LH1,1,no,no,e09,Canadian Hazardous Notation,1,25,-,O,F
LH4,LH1,1,no,no,e10,Special Commodity Indicator Code,1,1,-,O,F
LH4,LH1,1,no,no,e11,Communication Number,1,256,-,O/Z,F
LH4,LH1,1,no,no,e12,Unit or Basis for Measurement Code,2,2,-,X,F
LHT,LH1,3,no,yes,landmark,Transborder Hazardous Requirements,3,3,-,O,F
LHT,LH1,1,no,no,e01,Hazardous Classification,1,30,-,O,F
LHT,LH1,1,no,no,e02,Hazardous Placard Notation,14,40,-,O,F
LHT,LH1,1,no,no,e03,Hazardous Endorsement,4,25,-,O,F
LHR,LH1,5,no,yes,landmark,Hazardous Material Identifying Reference Numbers,3,3,-,O,F
LHR,LH1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
LHR,LH1,1,no,no,e02,Reference Identification,1,50,-,M,F
LHR,LH1,1,no,no,e03,Date,8,8,-,O,F
PER,LH1,5,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,LH1,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,LH1,1,no,no,e02,Name,1,60,-,O,F
PER,LH1,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,LH1,1,no,no,e04,Communication Number,1,256,-,X,F
PER,LH1,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,LH1,1,no,no,e06,Communication Number,1,256,-,X,F
PER,LH1,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,LH1,1,no,no,e08,Communication Number,1,256,-,X,F
PER,LH1,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
L11,,100,no,yes,landmark,Business Instructions and Reference Number,3,3,-,O,F
L11,,1,no,no,e01,Reference Identification,1,50,-,X,F
L11,,1,no,no,e02,Reference Identification Qualifier,2,3,-,X,F
L11,,1,no,no,e03,Description,1,80,-,X,F
L11,,1,no,no,e04,Date,8,8,-,O/Z,F
L11,,1,no,no,e05,Yes/No Condition or Response Code,1,1,-,O/Z,F
K1,,10,no,yes,landmark,Remarks,2,2,-,O,F
K1,,1,no,no,e01,Free-form Information,1,30,-,M,F
K1,,1,no,no,e02,Free-form Information,1,30,-,O,F
PO4,,100,yes,yes,landmark,Item Physical Details,3,3,-,O,F
PO4,,1,no,no,e01,Pack,1,6,-,O,F
PO4,,1,no,no,e02,Size,1,8,-,X,F
PO4,,1,no,no,e03,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,,1,no,no,e04,Packaging Code,3,5,-,X,F
PO4,,1,no,no,e05,Weight Qualifier,1,2,-,O,F
PO4,,1,no,no,e06,Gross Weight per Pack,1,9,-,X,F
PO4,,1,no,no,e07,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,,1,no,no,e08,Gross Volume per Pack,1,9,-,X,F
PO4,,1,no,no,e09,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,,1,no,no,e10,Length,1,8,-,X,F
PO4,,1,no,no,e11,Width,1,8,-,X,F
PO4,,1,no,no,e12,Height,1,8,-,X,F
PO4,,1,no,no,e13,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,,1,no,no,e14,Inner Pack,1,6,-,O,F
PO4,,1,no,no,e15,Surface/Layer/Position Code,2,2,-,O/Z,F
PO4,,1,no,no,e16,Assigned Identification,1,20,-,X/Z,F
PO4,,1,no,no,e17,Assigned Identification,1,20,-,O/Z,F
PO4,,1,no,no,e18,Number,1,9,-,O/Z,F
MEA,PO4,5,no,yes,landmark,Measurements,3,3,-,O,F
MEA,PO4,1,no,no,e01,Measurement Reference ID Code,2,2,-,O,F
MEA,PO4,1,no,no,e02,Measurement Qualifier,1,3,-,O,F
MEA,PO4,1,no,no,e03,Measurement Value,1,20,-,X,F
MEA,PO4,1,no,no,e05,Range Minimum,1,20,-,X,F
MEA,PO4,1,no,no,e06,Range Maximum,1,20,-,X,F
MEA,PO4,1,no,no,e07,Measurement Significance Code,2,2,-,O,F
MEA,PO4,1,no,no,e08,Measurement Attribute Code,2,2,-,X,F
MEA,PO4,1,no,no,e09,Surface/Layer/Position Code,2,2,-,O,F
MEA,PO4,1,no,no,e10,Measurement Method or Device,2,4,-,O,F
MEA,PO4,1,no,no,e11,Code List Qualifier Code,1,3,-,X/Z,F
MEA,PO4,1,no,no,e12,Industry Code,1,30,-,X/Z,F
MAN,PO4,5,no,yes,landmark,Marks and Numbers Information,3,3,-,O,F
MAN,PO4,1,no,no,e01,Marks and Numbers Qualifier,1,2,-,M/Z,F
MAN,PO4,1,no,no,e02,Marks and Numbers,1,48,-,M/Z,F
MAN,PO4,1,no,no,e03,Marks and Numbers,1,48,-,O,F
MAN,PO4,1,no,no,e04,Marks and Numbers Qualifier,1,2,-,X,F
MAN,PO4,1,no,no,e05,Marks and Numbers,1,48,-,X/Z,F
MAN,PO4,1,no,no,e06,Marks and Numbers,1,48,-,O,F
N9,PO4,5,no,yes,landmark,Extended Reference Information,2,2,-,O,F
N9,PO4,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
N9,PO4,1,no,no,e02,Reference Identification,1,50,-,X,F
N9,PO4,1,no,no,e03,Free-form Description,1,45,-,X,F
N9,PO4,1,no,no,e04,Date,8,8,-,O,F
N9,PO4,1,no,no,e05,Time,4,8,-,X,F
N9,PO4,1,no,no,e06,Time Code,2,2,-,O/Z,F
L0,,120,yes,yes,landmark,Line Item - Quantity and Weight,2,2,-,O,F
L0,,1,no,no,e01,Lading Line Item Number,1,3,-,O,F
L0,,1,no,no,e02,Billed/Rated-as Quantity,1,11,-,X,F
L0,,1,no,no,e03,Billed/Rated-as Qualifier,2,2,-,X,F
L0,,1,no,no,e04,Weight,1,10,-,X,F
L0,,1,no,no,e05,Weight Qualifier,1,2,-,X,F
L0,,1,no,no,e06,Volume,1,8,-,X,F
L0,,1,no,no,e07,Volume Unit Qualifier,1,1,-,X,F
L0,,1,no,no,e08,Lading Quantity,1,7,-,X/Z,F
L0,,1,no,no,e09,Packaging Form Code,3,3,-,X,F
L0,,1,no,no,e10,Dunnage Description,2,25,-,O,F
L0,,1,no,no,e11,Weight Unit Code,1,1,-,O,F
L0,,1,no,no,e12,Type of Service Code,2,2,-,O,F
L0,,1,no,no,e13,Quantity,1,15,-,X/Z,F
L0,,1,no,no,e14,Packaging Form Code,3,3,-,O,F
L0,,1,no,no,e15,Yes/No Condition or Response Code,1,1,-,X/Z,F
MEA,L0,10,no,yes,landmark,Measurements,3,3,-,O,F
MEA,L0,1,no,no,e01,Measurement Reference ID Code,2,2,-,O,F
MEA,L0,1,no,no,e02,Measurement Qualifier,1,3,-,O,F
MEA,L0,1,no,no,e03,Measurement Value,1,20,-,X,F
MEA,L0,1,no,no,e05,Range Minimum,1,20,-,X,F
MEA,L0,1,no,no,e06,Range Maximum,1,20,-,X,F
MEA,L0,1,no,no,e07,Measurement Significance Code,2,2,-,O,F
MEA,L0,1,no,no,e08,Measurement Attribute Code,2,2,-,X,F
MEA,L0,1,no,no,e09,Surface/Layer/Position Code,2,2,-,O,F
MEA,L0,1,no,no,e10,Measurement Method or Device,2,4,-,O,F
MEA,L0,1,no,no,e11,Code List Qualifier Code,1,3,-,X/Z,F
MEA,L0,1,no,no,e12,Industry Code,1,30,-,X/Z,F
N9,L0,100,no,yes,landmark,Extended Reference Information,2,2,-,O,F
N9,L0,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
N9,L0,1,no,no,e02,Reference Identification,1,50,-,X,F
N9,L0,1,no,no,e03,Free-form Description,1,45,-,X,F
N9,L0,1,no,no,e04,Date,8,8,-,O,F
N9,L0,1,no,no,e05,Time,4,8,-,X,F
N9,L0,1,no,no,e06,Time Code,2,2,-,O/Z,F
PO4,,100,yes,yes,landmark,Item Physical Details,3,3,-,O,F
PO4,,1,no,no,e01,Pack,1,6,-,O,F
PO4,,1,no,no,e02,Size,1,8,-,X,F
PO4,,1,no,no,e03,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,,1,no,no,e04,Packaging Code,3,5,-,X,F
PO4,,1,no,no,e05,Weight Qualifier,1,2,-,O,F
PO4,,1,no,no,e06,Gross Weight per Pack,1,9,-,X,F
PO4,,1,no,no,e07,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,,1,no,no,e08,Gross Volume per Pack,1,9,-,X,F
PO4,,1,no,no,e09,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,,1,no,no,e10,Length,1,8,-,X,F
PO4,,1,no,no,e11,Width,1,8,-,X,F
PO4,,1,no,no,e12,Height,1,8,-,X,F
PO4,,1,no,no,e13,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,,1,no,no,e14,Inner Pack,1,6,-,O,F
PO4,,1,no,no,e15,Surface/Layer/Position Code,2,2,-,O/Z,F
PO4,,1,no,no,e16,Assigned Identification,1,20,-,X/Z,F
PO4,,1,no,no,e17,Assigned Identification,1,20,-,O/Z,F
PO4,,1,no,no,e18,Number,1,9,-,O/Z,F
MEA,L0:PO4,5,no,yes,landmark,Measurements,3,3,-,O,F
MEA,L0:PO4,1,no,no,e01,Measurement Reference ID Code,2,2,-,O,F
MEA,L0:PO4,1,no,no,e02,Measurement Qualifier,1,3,-,O,F
MEA,L0:PO4,1,no,no,e03,Measurement Value,1,20,-,X,F
MEA,L0:PO4,1,no,no,e05,Range Minimum,1,20,-,X,F
MEA,L0:PO4,1,no,no,e06,Range Maximum,1,20,-,X,F
MEA,L0:PO4,1,no,no,e07,Measurement Significance Code,2,2,-,O,F
MEA,L0:PO4,1,no,no,e08,Measurement Attribute Code,2,2,-,X,F
MEA,L0:PO4,1,no,no,e09,Surface/Layer/Position Code,2,2,-,O,F
MEA,L0:PO4,1,no,no,e10,Measurement Method or Device,2,4,-,O,F
MEA,L0:PO4,1,no,no,e11,Code List Qualifier Code,1,3,-,X/Z,F
MEA,L0:PO4,1,no,no,e12,Industry Code,1,30,-,X/Z,F
MAN,L0:PO4,5,no,yes,landmark,Marks and Numbers Information,3,3,-,O,F
MAN,L0:PO4,1,no,no,e01,Marks and Numbers Qualifier,1,2,-,M/Z,F
MAN,L0:PO4,1,no,no,e02,Marks and Numbers,1,48,-,M/Z,F
MAN,L0:PO4,1,no,no,e03,Marks and Numbers,1,48,-,O,F
MAN,L0:PO4,1,no,no,e04,Marks and Numbers Qualifier,1,2,-,X,F
MAN,L0:PO4,1,no,no,e05,Marks and Numbers,1,48,-,X/Z,F
MAN,L0:PO4,1,no,no,e06,Marks and Numbers,1,48,-,O,F
N9,L0:PO4,5,no,yes,landmark,Extended Reference Information,2,2,-,O,F
N9,L0:PO4,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
N9,L0:PO4,1,no,no,e02,Reference Identification,1,50,-,X,F
N9,L0:PO4,1,no,no,e03,Free-form Description,1,45,-,X,F
N9,L0:PO4,1,no,no,e04,Date,8,8,-,O,F
N9,L0:PO4,1,no,no,e05,Time,4,8,-,X,F
N9,L0:PO4,1,no,no,e06,Time Code,2,2,-,O/Z,F
QTY,,5,no,yes,landmark,Quantity Information,3,3,-,O,F
QTY,,1,no,no,e01,Quantity Qualifier,2,2,-,M,F
QTY,,1,no,no,e02,Quantity,1,15,-,X,F
QTY,,1,no,no,e04,Free-form Information,1,30,-,X/Z,F
L4,,1,no,yes,landmark,Measurement,2,2,-,O,F
L4,,1,no,no,e01,Length,1,8,-,M,F
L4,,1,no,no,e02,Width,1,8,-,M,F
L4,,1,no,no,e03,Height,1,8,-,M,F
L4,,1,no,no,e04,Measurement Unit Qualifier,1,1,-,M,F
L4,,1,no,no,e05,Quantity,1,15,-,O,F
L4,,1,no,no,e06,Industry Code,1,30,-,O/Z,F
LH6,,6,no,yes,landmark,Hazardous Certification,3,3,-,O,F
LH6,,1,no,no,e01,Name,1,60,-,O,F
LH6,,1,no,no,e02,Hazardous Certification Code,1,1,-,X,F
LH6,,1,no,no,e03,Hazardous Certification Declaration,1,25,-,X,F
LH6,,1,no,no,e04,Hazardous Certification Declaration,1,25,-,O,F
PAL,,3,yes,yes,landmark,Pallet Type and Load Characteristics,3,3,-,O,F
PAL,,1,no,no,e01,Pallet Type Code,1,2,-,O,F
PAL,,1,no,no,e02,Pallet Tiers,1,3,-,O,F
PAL,,1,no,no,e03,Pallet Blocks,1,3,-,O,F
PAL,,1,no,no,e04,Pack,1,6,-,O/Z,F
PAL,,1,no,no,e05,Unit Weight,1,8,-,X/Z,F
PAL,,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X,F
PAL,,1,no,no,e07,Length,1,8,-,X/Z,F
PAL,,1,no,no,e08,Width,1,8,-,X,F
PAL,,1,no,no,e09,Height,1,8,-,X/Z,F
PAL,,1,no,no,e10,Unit or Basis for Measurement Code,2,2,-,X,F
PAL,,1,no,no,e11,Gross Weight per Pack,1,9,-,X/Z,F
PAL,,1,no,no,e12,Unit or Basis for Measurement Code,2,2,-,X,F
PAL,,1,no,no,e13,Gross Volume per Pack,1,9,-,X,F
PAL,,1,no,no,e14,Unit or Basis for Measurement Code,2,2,-,X,F
PAL,,1,no,no,e15,Pallet Exchange Code,1,1,-,O,F
PAL,,1,no,no,e16,Inner Pack,1,6,-,O,F
PAL,,1,no,no,e17,Pallet Structure Code,1,1,-,O,F
QTY,PAL,1,no,yes,landmark,Quantity Information,3,3,-,O,F
QTY,PAL,1,no,no,e01,Quantity Qualifier,2,2,-,M,F
QTY,PAL,1,no,no,e02,Quantity,1,15,-,X,F
QTY,PAL,1,no,no,e04,Free-form Information,1,30,-,X/Z,F
CTP,,1,yes,yes,landmark,Pricing Information,3,3,-,O,F
CTP,,1,no,no,e01,Class of Trade Code,2,2,-,O,F
CTP,,1,no,no,e02,Price Identifier Code,3,3,-,X,F
CTP,,1,no,no,e03,Unit Price,1,17,-,X,F
CTP,,1,no,no,e04,Quantity,1,15,-,X,F
CTP,,1,no,no,e06,Price Multiplier Qualifier,3,3,-,O,F
CTP,,1,no,no,e07,Multiplier,1,10,-,X/Z,F
CTP,,1,no,no,e08,Monetary Amount,1,18,-,O/Z,F
CTP,,1,no,no,e09,Basis of Unit Price Code,2,2,-,O,F
CTP,,1,no,no,e10,Condition Value,1,10,-,O,F
CTP,,1,no,no,e11,Multiple Price Quantity,1,2,-,O,F
CUR,CTP,1,no,yes,landmark,Currency,3,3,-,O,F
CUR,CTP,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
CUR,CTP,1,no,no,e02,Currency Code,3,3,-,M,F
CUR,CTP,1,no,no,e03,Exchange Rate,4,10,-,O,F
CUR,CTP,1,no,no,e04,Entity Identifier Code,2,3,-,O,F
CUR,CTP,1,no,no,e05,Currency Code,3,3,-,O,F
CUR,CTP,1,no,no,e06,Currency Market/Exchange Code,3,3,-,O,F
CUR,CTP,1,no,no,e07,Date/Time Qualifier,3,3,-,X,F
CUR,CTP,1,no,no,e08,Date,8,8,-,O,F
CUR,CTP,1,no,no,e09,Time,4,8,-,O,F
CUR,CTP,1,no,no,e10,Date/Time Qualifier,3,3,-,X,F
CUR,CTP,1,no,no,e11,Date,8,8,-,X,F
CUR,CTP,1,no,no,e12,Time,4,8,-,X,F
CUR,CTP,1,no,no,e13,Date/Time Qualifier,3,3,-,X,F
CUR,CTP,1,no,no,e14,Date,8,8,-,X,F
CUR,CTP,1,no,no,e15,Time,4,8,-,X,F
CUR,CTP,1,no,no,e16,Date/Time Qualifier,3,3,-,X,F
CUR,CTP,1,no,no,e17,Date,8,8,-,X,F
CUR,CTP,1,no,no,e18,Time,4,8,-,X,F
CUR,CTP,1,no,no,e19,Date/Time Qualifier,3,3,-,X,F
CUR,CTP,1,no,no,e20,Date,8,8,-,X,F
CUR,CTP,1,no,no,e21,Time,4,8,-,X,F
L5,,999,no,yes,landmark,Description, Marks and Numbers,2,2,-,O,F
L5,,1,no,no,e01,Lading Line Item Number,1,3,-,O,F
L5,,1,no,no,e02,Lading Description,1,50,-,O,F
L5,,1,no,no,e03,Commodity Code,1,30,-,X,F
L5,,1,no,no,e04,Commodity Code Qualifier,1,1,-,X,F
L5,,1,no,no,e05,Packaging Code,3,5,-,O,F
L5,,1,no,no,e06,Marks and Numbers,1,48,-,X,F
L5,,1,no,no,e07,Marks and Numbers Qualifier,1,2,-,O,F
L5,,1,no,no,e08,Commodity Code Qualifier,1,1,-,X,F
L5,,1,no,no,e09,Commodity Code,1,30,-,X,F
L5,,1,no,no,e10,Compartment ID Code,1,1,-,O,F
LIN,,1,no,yes,landmark,Item Identification,3,3,-,O,F
LIN,,1,no,no,e01,Assigned Identification,1,20,-,O/Z,F
LIN,,1,no,no,e02,Product/Service ID Qualifier,2,2,-,M,F
LIN,,1,no,no,e03,Product/Service ID,1,48,-,M,F
LIN,,1,no,no,e04,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e05,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e06,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e07,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e08,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e09,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e10,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e11,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e12,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e13,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e14,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e15,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e16,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e17,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e18,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e19,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e20,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e21,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e22,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e23,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e24,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e25,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e26,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e27,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e28,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e29,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e30,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e31,Product/Service ID,1,48,-,X,F
L12,,20,no,yes,landmark,Alternate Lading Description,3,3,-,O,F
L12,,1,no,no,e01,Lading Description Qualifier,1,1,-,O,F
L12,,1,no,no,e02,Description,1,80,-,O,F
