#<h1>846 - Inventory Inquiry/Advice</h1><br>,F
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,F
QTY,,1,no,no,e02,Quantity,1,15,-,X,F
QTY,,1,no,no,e04,Free-form Information,1,30,-,X/Z,F
UIT,QTY,12,no,yes,landmark,Unit Detail,3,3,-,O,F
UIT,QTY,1,no,no,e02,Unit Price,1,17,-,X,F
UIT,QTY,1,no,no,e03,Basis of Unit Price Code,2,2,-,O,F
MEA,QTY,25,no,yes,landmark,Measurements,3,3,-,O,F
MEA,QTY,1,no,no,e01,Measurement Reference ID Code,2,2,-,O,F
MEA,QTY,1,no,no,e02,Measurement Qualifier,1,3,-,O,F
MEA,QTY,1,no,no,e03,Measurement Value,1,20,-,X,F
MEA,QTY,1,no,no,e05,Range Minimum,1,20,-,X,F
MEA,QTY,1,no,no,e06,Range Maximum,1,20,-,X,F
MEA,QTY,1,no,no,e07,Measurement Significance Code,2,2,-,O,F
MEA,QTY,1,no,no,e08,Measurement Attribute Code,2,2,-,X,F
MEA,QTY,1,no,no,e09,Surface/Layer/Position Code,2,2,-,O,F
MEA,QTY,1,no,no,e10,Measurement Method or Device,2,4,-,O,F
MEA,QTY,1,no,no,e11,Code List Qualifier Code,1,3,-,X/Z,F
MEA,QTY,1,no,no,e12,Industry Code,1,30,-,X/Z,F
LDT,QTY,12,no,yes,landmark,Lead Time,3,3,-,O,F
LDT,QTY,1,no,no,e01,Lead Time Code,2,2,-,M,F
LDT,QTY,1,no,no,e02,Quantity,1,15,-,M,F
LDT,QTY,1,no,no,e03,Unit of Time Period or Interval,2,2,-,M,F
LDT,QTY,1,no,no,e04,Date,8,8,-,O/Z,F
DTM,QTY,10,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,QTY,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,QTY,1,no,no,e02,Date,8,8,-,X,F
DTM,QTY,1,no,no,e03,Time,4,8,-,X,F
DTM,QTY,1,no,no,e04,Time Code,2,2,-,O,F
DTM,QTY,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,QTY,1,no,no,e06,Date Time Period,1,35,-,X,F
SCH,,25,yes,yes,landmark,Line Item Schedule,3,3,-,O,F
SCH,,1,no,no,e01,Quantity,1,15,-,M,F
SCH,,1,no,no,e02,Unit or Basis for Measurement Code,2,2,-,M,F
SCH,,1,no,no,e03,Entity Identifier Code,2,3,-,O,F
SCH,,1,no,no,e04,Name,1,60,-,X,F
SCH,,1,no,no,e05,Date/Time Qualifier,3,3,-,M,F
SCH,,1,no,no,e06,Date,8,8,-,M,F
SCH,,1,no,no,e07,Time,4,8,-,O,F
SCH,,1,no,no,e08,Date/Time Qualifier,3,3,-,X,F
SCH,,1,no,no,e09,Date,8,8,-,X,F
SCH,,1,no,no,e10,Time,4,8,-,X,F
SCH,,1,no,no,e11,Request Reference Number,1,45,-,O,F
SCH,,1,no,no,e12,Assigned Identification,1,20,-,O/Z,F
MEA,QTY:SCH,25,no,yes,landmark,Measurements,3,3,-,O,F
MEA,QTY:SCH,1,no,no,e01,Measurement Reference ID Code,2,2,-,O,F
MEA,QTY:SCH,1,no,no,e02,Measurement Qualifier,1,3,-,O,F
MEA,QTY:SCH,1,no,no,e03,Measurement Value,1,20,-,X,F
MEA,QTY:SCH,1,no,no,e05,Range Minimum,1,20,-,X,F
MEA,QTY:SCH,1,no,no,e06,Range Maximum,1,20,-,X,F
MEA,QTY:SCH,1,no,no,e07,Measurement Significance Code,2,2,-,O,F
MEA,QTY:SCH,1,no,no,e08,Measurement Attribute Code,2,2,-,X,F
MEA,QTY:SCH,1,no,no,e09,Surface/Layer/Position Code,2,2,-,O,F
MEA,QTY:SCH,1,no,no,e10,Measurement Method or Device,2,4,-,O,F
MEA,QTY:SCH,1,no,no,e11,Code List Qualifier Code,1,3,-,X/Z,F
MEA,QTY:SCH,1,no,no,e12,Industry Code,1,30,-,X/Z,F
LM,,99999,yes,yes,landmark,Code Source Information,2,2,-,O,F
LM,,1,no,no,e01,Agency Qualifier Code,2,2,-,M,F
LM,,1,no,no,e02,Source Subqualifier,1,15,-,O,F
LQ,LM,100,no,yes,landmark,Industry Code Identification,2,2,-,M,F
LQ,LM,1,no,no,e01,Code List Qualifier Code,1,3,-,O,F
LQ,LM,1,no,no,e02,Industry Code,1,30,-,X,F
LS,,1,no,yes,landmark,Loop Header,2,2,-,O,F
LS,,1,no,no,e01,Loop Identifier Code,1,4,-,M,F
REF,,99999,yes,yes,landmark,Reference Information,3,3,-,O,F
REF,,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,,1,no,no,e03,Description,1,80,-,X,F
DTM,REF,99999,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,REF,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,REF,1,no,no,e02,Date,8,8,-,X,F
DTM,REF,1,no,no,e03,Time,4,8,-,X,F
DTM,REF,1,no,no,e04,Time Code,2,2,-,O,F
DTM,REF,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,REF,1,no,no,e06,Date Time Period,1,35,-,X,F
N1,REF,1,no,yes,landmark,Party Identification,2,2,-,O,F
N1,REF,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,REF,1,no,no,e02,Name,1,60,-,X,F
N1,REF,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,REF,1,no,no,e04,Identification Code,2,80,-,X,F
N1,REF,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,REF,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
LM,,10,yes,yes,landmark,Code Source Information,2,2,-,O,F
LM,,1,no,no,e01,Agency Qualifier Code,2,2,-,M,F
LM,,1,no,no,e02,Source Subqualifier,1,15,-,O,F
LQ,REF:LM,100,no,yes,landmark,Industry Code Identification,2,2,-,M,F
LQ,REF:LM,1,no,no,e01,Code List Qualifier Code,1,3,-,O,F
LQ,REF:LM,1,no,no,e02,Industry Code,1,30,-,X,F
LE,,1,no,yes,landmark,Loop Trailer,2,2,-,O,F
LE,,1,no,no,e01,Loop Identifier Code,1,4,-,M,F
N1,,200,yes,yes,landmark,Party Identification,2,2,-,O,F
N1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,,1,no,no,e02,Name,1,60,-,X,F
N1,,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,,1,no,no,e04,Identification Code,2,80,-,X,F
N1,,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N2,N1,2,no,yes,landmark,Additional Name Information,2,2,-,O,F
N2,N1,1,no,no,e01,Name,1,60,-,M,F
N2,N1,1,no,no,e02,Name,1,60,-,O,F
N3,N1,2,no,yes,landmark,Party Location,2,2,-,O,F
N3,N1,1,no,no,e01,Address Information,1,55,-,M,F
N3,N1,1,no,no,e02,Address Information,1,55,-,O,F
N4,N1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,N1,1,no,no,e01,City Name,2,30,-,O,F
N4,N1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,N1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,N1,1,no,no,e04,Country Code,2,3,-,X,F
N4,N1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,N1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,N1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
REF,N1,12,no,yes,landmark,Reference Information,3,3,-,O,F
REF,N1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,N1,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,N1,1,no,no,e03,Description,1,80,-,X,F
PER,N1,3,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,N1,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,N1,1,no,no,e02,Name,1,60,-,O,F
PER,N1,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e04,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e06,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e08,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
CTT,,1,no,yes,landmark,Transaction Totals,3,3,-,O,F
CTT,,1,no,no,e01,Number of Line Items,1,6,-,M,F
CTT,,1,no,no,e02,Hash Total,1,10,-,O,F
CTT,,1,no,no,e03,Weight,1,10,-,X,F
CTT,,1,no,no,e04,Unit or Basis for Measurement Code,2,2,-,X,F
CTT,,1,no,no,e05,Volume,1,8,-,X,F
CTT,,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X,F
CTT,,1,no,no,e07,Description,1,80,-,O,F
SE,,1,no,yes,landmark,Transaction Set Trailer,2,2,-,M,F
SE,,1,no,no,e01,Number of Included Segments,1,10,-,M,F
SE,,1,no,no,e02,Transaction Set Control Number,4,9,-,M,F
