#820 - Payment Order/Remittance Advice
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,type
TXI,ENT:ADX:IT1:SLN:SAC,1,no,no,e03,Percentage as Decimal,1,10,-,X/Z,F
TXI,ENT:ADX:IT1:SLN:SAC,1,no,no,e04,Tax Jurisdiction Code Qualifier,2,2,-,X,F
TXI,ENT:ADX:IT1:SLN:SAC,1,no,no,e05,Tax Jurisdiction Code,1,10,-,X,F
TXI,ENT:ADX:IT1:SLN:SAC,1,no,no,e06,Tax Exempt Code,1,1,-,X,F
TXI,ENT:ADX:IT1:SLN:SAC,1,no,no,e07,Relationship Code,1,1,-,O/Z,F
TXI,ENT:ADX:IT1:SLN:SAC,1,no,no,e08,Dollar Basis For Percent,1,9,-,O,F
TXI,ENT:ADX:IT1:SLN:SAC,1,no,no,e09,Tax Identification Number,1,20,-,O,F
TXI,ENT:ADX:IT1:SLN:SAC,1,no,no,e10,Assigned Identification,1,20,-,O,F
SAC,,,,,groupend,,,,,,F
SLN,,,,,groupend,,,,,,F
IT1,,,,,groupend,,,,,,F
FA1,ENT:ADX:SLN,99999,yes,yes,landmark,Type of Financial Accounting Data,3,3,-,O,F
FA1,ENT:ADX:SLN,1,no,no,e01,Agency Qualifier Code,2,2,-,M/Z,F
FA1,ENT:ADX:SLN,1,no,no,e02,Service Promotion Allowance or Charge Code,4,4,-,O/Z,F
FA1,ENT:ADX:SLN,1,no,no,e03,Allowance or Charge Indicator,1,1,-,O,F
FA2,ENT:ADX:SLN:FA1,99999,no,yes,landmark,Accounting Data,3,3,-,M,F
FA2,ENT:ADX:SLN:FA1,1,no,no,e01,Breakdown Structure Detail Code,2,2,-,M,F
FA2,ENT:ADX:SLN:FA1,1,no,no,e02,Financial Information Code,1,80,-,M,F
FA1,,,,,groupend,,,,,,F
SLN,,,,,groupend,,,,,,F
RMR,ENT,99999,yes,yes,landmark,Remittance Advice Accounts Receivable Open Item Reference,3,3,-,O,F
RMR,ENT,1,no,no,e01,Reference Identification Qualifier,2,3,-,X,F
RMR,ENT,1,no,no,e02,Reference Identification,1,50,-,X,F
RMR,ENT,1,no,no,e03,Payment Action Code,2,2,-,O/Z,F
RMR,ENT,1,no,no,e04,Monetary Amount,1,18,-,O/Z,F
RMR,ENT,1,no,no,e05,Monetary Amount,1,18,-,O/Z,F
RMR,ENT,1,no,no,e06,Monetary Amount,1,18,-,O/Z,F
RMR,ENT,1,no,no,e07,Adjustment Reason Code,2,2,-,X,F
RMR,ENT,1,no,no,e08,Monetary Amount,1,18,-,X/Z,F
NTE,ENT:RMR,99999,no,yes,landmark,Note/Special Instruction,3,3,-,O,F
NTE,ENT:RMR,1,no,no,e01,Note Reference Code,3,3,-,O,F
NTE,ENT:RMR,1,no,no,e02,Description,1,80,-,M,F
REF,ENT:RMR,99999,no,yes,landmark,Reference Information,3,3,-,O,F
REF,ENT:RMR,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,ENT:RMR,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,ENT:RMR,1,no,no,e03,Description,1,80,-,X,F
DTM,ENT:RMR,99999,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,ENT:RMR,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,ENT:RMR,1,no,no,e02,Date,8,8,-,X,F
DTM,ENT:RMR,1,no,no,e03,Time,4,8,-,X,F
DTM,ENT:RMR,1,no,no,e04,Time Code,2,2,-,O,F
DTM,ENT:RMR,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,ENT:RMR,1,no,no,e06,Date Time Period,1,35,-,X,F
VEH,ENT:RMR,1,no,yes,landmark,Vehicle Information,3,3,-,O,F
VEH,ENT:RMR,1,no,no,e01,Assigned Number,1,6,-,O,F
VEH,ENT:RMR,1,no,no,e02,Vehicle Identification Number,1,30,-,O,F
VEH,ENT:RMR,1,no,no,e03,Year,4,4,-,O,F
VEH,ENT:RMR,1,no,no,e04,Agency Qualifier Code,2,2,-,X/Z,F
VEH,ENT:RMR,1,no,no,e05,Reference Identification,1,50,-,X/Z,F
VEH,ENT:RMR,1,no,no,e06,Reference Identification,1,50,-,O/Z,F
VEH,ENT:RMR,1,no,no,e07,Reference Identification,1,50,-,X/Z,F
VEH,ENT:RMR,1,no,no,e08,Length,1,8,-,O/Z,F
VEH,ENT:RMR,1,no,no,e09,Reference Identification,1,50,-,O/Z,F
VEH,ENT:RMR,1,no,no,e10,State or Province Code,2,2,-,O/Z,F
VEH,ENT:RMR,1,no,no,e11,Location Identifier,1,30,-,O/Z,F
VEH,ENT:RMR,1,no,no,e12,Yes/No Condition or Response Code,1,1,-,O/Z,F
VEH,ENT:RMR,1,no,no,e13,Amount,1,15,-,O/Z,F
VEH,ENT:RMR,1,no,no,e14,Yes/No Condition or Response Code,1,1,-,O/Z,F
VEH,ENT:RMR,1,no,no,e15,Amount,1,15,-,O/Z,F
VEH,ENT:RMR,1,no,no,e16,Action Code,1,2,-,O,F
VEH,ENT:RMR,1,no,no,e17,Country Code,2,3,-,O/Z,F
VEH,ENT:RMR,1,no,no,e18,Name,1,60,-,X/Z,F
VEH,ENT:RMR,1,no,no,e19,Country Code,2,3,-,X/Z,F
IT1,ENT:RMR,99999,yes,yes,landmark,Baseline Item Data (Invoice),3,3,-,O,F
IT1,ENT:RMR,1,no,no,e01,Assigned Identification,1,20,-,O/Z,F
IT1,ENT:RMR,1,no,no,e02,Quantity Invoiced,1,15,-,X,F
IT1,ENT:RMR,1,no,no,e03,Unit or Basis for Measurement Code,2,2,-,X,F
IT1,ENT:RMR,1,no,no,e04,Unit Price,1,17,-,X,F
IT1,ENT:RMR,1,no,no,e05,Basis of Unit Price Code,2,2,-,O,F
IT1,ENT:RMR,1,no,no,e06,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:RMR,1,no,no,e07,Product/Service ID,1,48,-,X,F
IT1,ENT:RMR,1,no,no,e08,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:RMR,1,no,no,e09,Product/Service ID,1,48,-,X,F
IT1,ENT:RMR,1,no,no,e10,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:RMR,1,no,no,e11,Product/Service ID,1,48,-,X,F
IT1,ENT:RMR,1,no,no,e12,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:RMR,1,no,no,e13,Product/Service ID,1,48,-,X,F
IT1,ENT:RMR,1,no,no,e14,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:RMR,1,no,no,e15,Product/Service ID,1,48,-,X,F
IT1,ENT:RMR,1,no,no,e16,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:RMR,1,no,no,e17,Product/Service ID,1,48,-,X,F
IT1,ENT:RMR,1,no,no,e18,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:RMR,1,no,no,e19,Product/Service ID,1,48,-,X,F
IT1,ENT:RMR,1,no,no,e20,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:RMR,1,no,no,e21,Product/Service ID,1,48,-,X,F
IT1,ENT:RMR,1,no,no,e22,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:RMR,1,no,no,e23,Product/Service ID,1,48,-,X,F
IT1,ENT:RMR,1,no,no,e24,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:RMR,1,no,no,e25,Product/Service ID,1,48,-,X,F
RPA,ENT:RMR:IT1,1,no,yes,landmark,Rate Amounts or Percents,3,3,-,O,F
RPA,ENT:RMR:IT1,1,no,no,e01,Rate or Value Type Code,1,2,-,M,F
RPA,ENT:RMR:IT1,1,no,no,e02,Monetary Amount,1,18,-,X,F
RPA,ENT:RMR:IT1,1,no,no,e03,Rate,1,9,-,X,F
RPA,ENT:RMR:IT1,1,no,no,e05,Percentage as Decimal,1,10,-,X,F
QTY,ENT:RMR:IT1,1,no,yes,landmark,Quantity Information,3,3,-,O,F
QTY,ENT:RMR:IT1,1,no,no,e01,Quantity Qualifier,2,2,-,M,F
QTY,ENT:RMR:IT1,1,no,no,e02,Quantity,1,15,-,X,F
QTY,ENT:RMR:IT1,1,no,no,e04,Free-form Information,1,30,-,X/Z,F
REF,ENT:RMR:IT1,99999,yes,yes,landmark,Reference Information,3,3,-,O,F
REF,ENT:RMR:IT1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,ENT:RMR:IT1,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,ENT:RMR:IT1,1,no,no,e03,Description,1,80,-,X,F
DTM,ENT:RMR:IT1:REF,1,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,ENT:RMR:IT1:REF,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,ENT:RMR:IT1:REF,1,no,no,e02,Date,8,8,-,X,F
DTM,ENT:RMR:IT1:REF,1,no,no,e03,Time,4,8,-,X,F
DTM,ENT:RMR:IT1:REF,1,no,no,e04,Time Code,2,2,-,O,F
DTM,ENT:RMR:IT1:REF,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,ENT:RMR:IT1:REF,1,no,no,e06,Date Time Period,1,35,-,X,F
REF,,,,,groupend,,,,,,F
IT1,,,,,groupend,,,,,,F
RMR,,,,,groupend,,,,,,F
SLN,,,,,groupend,,,,,,F
ENT,,,,,groupend,,,,,,F
SAC,ENT:RMR,99999,yes,yes,landmark,Service Promotion Allowance or Charge Information,3,3,-,O,F
SAC,ENT:RMR,1,no,no,e01,Allowance or Charge Indicator,1,1,-,M/Z,F
SAC,ENT:RMR,1,no,no,e02,Service Promotion Allowance or Charge Code,4,4,-,X,F
SAC,ENT:RMR,1,no,no,e03,Agency Qualifier Code,2,2,-,X,F
SAC,ENT:RMR,1,no,no,e04,Agency Service Promotion Allowance or Charge Code,1,10,-,X,F
SAC,ENT:RMR,1,no,no,e05,Amount,1,15,-,O/Z,F
SAC,ENT:RMR,1,no,no,e06,Allowance/Charge Percent Qualifier,1,1,-,X,F
SAC,ENT:RMR,1,no,no,e07,Percent Decimal Format,1,6,-,X,F
SAC,ENT:RMR,1,no,no,e08,Rate,1,9,-,O/Z,F
SAC,ENT:RMR,1,no,no,e09,Unit or Basis for Measurement Code,2,2,-,X,F
SAC,ENT:RMR,1,no,no,e10,Quantity,1,15,-,X/Z,F
SAC,ENT:RMR,1,no,no,e11,Quantity,1,15,-,O,F
SAC,ENT:RMR,1,no,no,e12,Allowance or Charge Method of Handling Code,2,2,-,O,F
SAC,ENT:RMR,1,no,no,e13,Reference Identification,1,50,-,X/Z,F
SAC,ENT:RMR,1,no,no,e14,Option Number,1,20,-,O/Z,F
SAC,ENT:RMR,1,no,no,e15,Description,1,80,-,X,F
SAC,ENT:RMR,1,no,no,e16,Language Code,2,3,-,O/Z,F
TXI,ENT:RMR:SAC,99999,no,yes,landmark,Tax Information,3,3,-,O,F
TXI,ENT:RMR:SAC,1,no,no,e01,Tax Type Code,2,2,-,M,F
TXI,ENT:RMR:SAC,1,no,no,e02,Monetary Amount,1,18,-,X/Z,F
TXI,ENT:RMR:SAC,1,no,no,e03,Percentage as Decimal,1,10,-,X/Z,F
TXI,ENT:RMR:SAC,1,no,no,e04,Tax Jurisdiction Code Qualifier,2,2,-,X,F
TXI,ENT:RMR:SAC,1,no,no,e05,Tax Jurisdiction Code,1,10,-,X,F
TXI,ENT:RMR:SAC,1,no,no,e06,Tax Exempt Code,1,1,-,X,F
TXI,ENT:RMR:SAC,1,no,no,e07,Relationship Code,1,1,-,O/Z,F
TXI,ENT:RMR:SAC,1,no,no,e08,Dollar Basis For Percent,1,9,-,O,F
TXI,ENT:RMR:SAC,1,no,no,e09,Tax Identification Number,1,20,-,O,F
TXI,ENT:RMR:SAC,1,no,no,e10,Assigned Identification,1,20,-,O,F
SAC,,,,,groupend,,,,,,F
RMR,,,,,groupend,,,,,,F
SLN,,,,,groupend,,,,,,F
ENT,,,,,groupend,,,,,,F
SLN,ENT:RMR,99999,yes,yes,landmark,Subline Item Detail,3,3,-,O,F
SLN,ENT:RMR,1,no,no,e01,Assigned Identification,1,20,-,M/Z,F
SLN,ENT:RMR,1,no,no,e02,Assigned Identification,1,20,-,O/Z,F
SLN,ENT:RMR,1,no,no,e03,Relationship Code,1,1,-,M/Z,F
SLN,ENT:RMR,1,no,no,e04,Quantity,1,15,-,X,F
SLN,ENT:RMR,1,no,no,e06,Unit Price,1,17,-,X,F
SLN,ENT:RMR,1,no,no,e07,Basis of Unit Price Code,2,2,-,O,F
SLN,ENT:RMR,1,no,no,e08,Relationship Code,1,1,-,O/Z,F
SLN,ENT:RMR,1,no,no,e09,Product/Service ID Qualifier,2,2,-,X,F
SLN,ENT:RMR,1,no,no,e10,Product/Service ID,1,48,-,X,F
SLN,ENT:RMR,1,no,no,e11,Product/Service ID Qualifier,2,2,-,X,F
SLN,ENT:RMR,1,no,no,e12,Product/Service ID,1,48,-,X,F
SLN,ENT:RMR,1,no,no,e13,Product/Service ID Qualifier,2,2,-,X,F
SLN,ENT:RMR,1,no,no,e14,Product/Service ID,1,48,-,X,F
SLN,ENT:RMR,1,no,no,e15,Product/Service ID Qualifier,2,2,-,X,F
SLN,ENT:RMR,1,no,no,e16,Product/Service ID,1,48,-,X,F
SLN,ENT:RMR,1,no,no,e17,Product/Service ID Qualifier,2,2,-,X,F
SLN,ENT:RMR,1,no,no,e18,Product/Service ID,1,48,-,X,F
SLN,ENT:RMR,1,no,no,e19,Product/Service ID Qualifier,2,2,-,X,F
SLN,ENT:RMR,1,no,no,e20,Product/Service ID,1,48,-,X,F
SLN,ENT:RMR,1,no,no,e21,Product/Service ID Qualifier,2,2,-,X,F
SLN,ENT:RMR,1,no,no,e22,Product/Service ID,1,48,-,X,F
SLN,ENT:RMR,1,no,no,e23,Product/Service ID Qualifier,2,2,-,X,F
SLN,ENT:RMR,1,no,no,e24,Product/Service ID,1,48,-,X,F
SLN,ENT:RMR,1,no,no,e25,Product/Service ID Qualifier,2,2,-,X,F
SLN,ENT:RMR,1,no,no,e26,Product/Service ID,1,48,-,X,F
SLN,ENT:RMR,1,no,no,e27,Product/Service ID Qualifier,2,2,-,X,F
SLN,ENT:RMR,1,no,no,e28,Product/Service ID,1,48,-,X,F
REF,ENT:RMR:SLN,99999,yes,yes,landmark,Reference Information,3,3,-,O,F
REF,ENT:RMR:SLN,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,ENT:RMR:SLN,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,ENT:RMR:SLN,1,no,no,e03,Description,1,80,-,X,F
DTM,ENT:RMR:SLN:REF,99999,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,ENT:RMR:SLN:REF,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,ENT:RMR:SLN:REF,1,no,no,e02,Date,8,8,-,X,F
DTM,ENT:RMR:SLN:REF,1,no,no,e03,Time,4,8,-,X,F
DTM,ENT:RMR:SLN:REF,1,no,no,e04,Time Code,2,2,-,O,F
DTM,ENT:RMR:SLN:REF,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,ENT:RMR:SLN:REF,1,no,no,e06,Date Time Period,1,35,-,X,F
REF,,,,,groupend,,,,,,F
SLN,,,,,groupend,,,,,,F
RMR,,,,,groupend,,,,,,F
SLN,,,,,groupend,,,,,,F
ENT,,,,,groupend,,,,,,F
SAC,ENT:RMR:SLN,99999,yes,yes,landmark,Service Promotion Allowance or Charge Information,3,3,-,O,F
SAC,ENT:RMR:SLN,1,no,no,e01,Allowance or Charge Indicator,1,1,-,M/Z,F
SAC,ENT:RMR:SLN,1,no,no,e02,Service Promotion Allowance or Charge Code,4,4,-,X,F
SAC,ENT:RMR:SLN,1,no,no,e03,Agency Qualifier Code,2,2,-,X,F
SAC,ENT:RMR:SLN,1,no,no,e04,Agency Service Promotion Allowance or Charge Code,1,10,-,X,F
SAC,ENT:RMR:SLN,1,no,no,e05,Amount,1,15,-,O/Z,F
SAC,ENT:RMR:SLN,1,no,no,e06,Allowance/Charge Percent Qualifier,1,1,-,X,F
SAC,ENT:RMR:SLN,1,no,no,e07,Percent Decimal Format,1,6,-,X,F
SAC,ENT:RMR:SLN,1,no,no,e08,Rate,1,9,-,O/Z,F
SAC,ENT:RMR:SLN,1,no,no,e09,Unit or Basis for Measurement Code,2,2,-,X,F
SAC,ENT:RMR:SLN,1,no,no,e10,Quantity,1,15,-,X/Z,F
SAC,ENT:RMR:SLN,1,no,no,e11,Quantity,1,15,-,O,F
SAC,ENT:RMR:SLN,1,no,no,e12,Allowance or Charge Method of Handling Code,2,2,-,O,F
SAC,ENT:RMR:SLN,1,no,no,e13,Reference Identification,1,50,-,X/Z,F
SAC,ENT:RMR:SLN,1,no,no,e14,Option Number,1,20,-,O/Z,F
SAC,ENT:RMR:SLN,1,no,no,e15,Description,1,80,-,X,F
SAC,ENT:RMR:SLN,1,no,no,e16,Language Code,2,3,-,O/Z,F
TXI,ENT:RMR:SLN:SAC,99999,no,yes,landmark,Tax Information,3,3,-,O,F
TXI,ENT:RMR:SLN:SAC,1,no,no,e01,Tax Type Code,2,2,-,M,F
TXI,ENT:RMR:SLN:SAC,1,no,no,e02,Monetary Amount,1,18,-,X/Z,F
TXI,ENT:RMR:SLN:SAC,1,no,no,e03,Percentage as Decimal,1,10,-,X/Z,F
TXI,ENT:RMR:SLN:SAC,1,no,no,e04,Tax Jurisdiction Code Qualifier,2,2,-,X,F
TXI,ENT:RMR:SLN:SAC,1,no,no,e05,Tax Jurisdiction Code,1,10,-,X,F
TXI,ENT:RMR:SLN:SAC,1,no,no,e06,Tax Exempt Code,1,1,-,X,F
TXI,ENT:RMR:SLN:SAC,1,no,no,e07,Relationship Code,1,1,-,O/Z,F
TXI,ENT:RMR:SLN:SAC,1,no,no,e08,Dollar Basis For Percent,1,9,-,O,F
TXI,ENT:RMR:SLN:SAC,1,no,no,e09,Tax Identification Number,1,20,-,O,F
TXI,ENT:RMR:SLN:SAC,1,no,no,e10,Assigned Identification,1,20,-,O,F
SAC,,,,,groupend,,,,,,F
SLN,,,,,groupend,,,,,,F
ADX,ENT:SLN:SLN,99999,yes,yes,landmark,Adjustment,3,3,-,O,F
ADX,ENT:SLN:SLN,1,no,no,e01,Monetary Amount,1,18,-,M/Z,F
ADX,ENT:SLN:SLN,1,no,no,e02,Adjustment Reason Code,2,2,-,M/Z,F
ADX,ENT:SLN:SLN,1,no,no,e03,Reference Identification Qualifier,2,3,-,X/Z,F
ADX,ENT:SLN:SLN,1,no,no,e04,Reference Identification,1,50,-,X,F
NTE,ENT:SLN:SLN:ADX,99999,no,yes,landmark,Note/Special Instruction,3,3,-,O,F
NTE,ENT:SLN:SLN:ADX,1,no,no,e01,Note Reference Code,3,3,-,O,F
NTE,ENT:SLN:SLN:ADX,1,no,no,e02,Description,1,80,-,M,F
PER,ENT:SLN:SLN:ADX,99999,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,ENT:SLN:SLN:ADX,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,ENT:SLN:SLN:ADX,1,no,no,e02,Name,1,60,-,O,F
PER,ENT:SLN:SLN:ADX,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,ENT:SLN:SLN:ADX,1,no,no,e04,Communication Number,1,256,-,X,F
PER,ENT:SLN:SLN:ADX,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,ENT:SLN:SLN:ADX,1,no,no,e06,Communication Number,1,256,-,X,F
PER,ENT:SLN:SLN:ADX,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,ENT:SLN:SLN:ADX,1,no,no,e08,Communication Number,1,256,-,X,F
PER,ENT:SLN:SLN:ADX,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
REF,ENT:SLN:SLN:ADX,99999,yes,yes,landmark,Reference Information,3,3,-,O,F
REF,ENT:SLN:SLN:ADX,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,ENT:SLN:SLN:ADX,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,ENT:SLN:SLN:ADX,1,no,no,e03,Description,1,80,-,X,F
DTM,ENT:SLN:SLN:ADX:REF,99999,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,ENT:SLN:SLN:ADX:REF,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,ENT:SLN:SLN:ADX:REF,1,no,no,e02,Date,8,8,-,X,F
DTM,ENT:SLN:SLN:ADX:REF,1,no,no,e03,Time,4,8,-,X,F
DTM,ENT:SLN:SLN:ADX:REF,1,no,no,e04,Time Code,2,2,-,O,F
DTM,ENT:SLN:SLN:ADX:REF,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,ENT:SLN:SLN:ADX:REF,1,no,no,e06,Date Time Period,1,35,-,X,F
REF,,,,,groupend,,,,,,F
ADX,,,,,groupend,,,,,,F
SLN,,,,,groupend,,,,,,F
SLN,,,,,groupend,,,,,,F
ENT,,,,,groupend,,,,,,F
IT1,ENT:SLN:SLN,99999,yes,yes,landmark,Baseline Item Data (Invoice),3,3,-,O,F
IT1,ENT:SLN:SLN,1,no,no,e01,Assigned Identification,1,20,-,O/Z,F
IT1,ENT:SLN:SLN,1,no,no,e02,Quantity Invoiced,1,15,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e03,Unit or Basis for Measurement Code,2,2,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e04,Unit Price,1,17,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e05,Basis of Unit Price Code,2,2,-,O,F
IT1,ENT:SLN:SLN,1,no,no,e06,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e07,Product/Service ID,1,48,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e08,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e09,Product/Service ID,1,48,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e10,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e11,Product/Service ID,1,48,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e12,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e13,Product/Service ID,1,48,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e14,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e15,Product/Service ID,1,48,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e16,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e17,Product/Service ID,1,48,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e18,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e19,Product/Service ID,1,48,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e20,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e21,Product/Service ID,1,48,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e22,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e23,Product/Service ID,1,48,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e24,Product/Service ID Qualifier,2,2,-,X,F
IT1,ENT:SLN:SLN,1,no,no,e25,Product/Service ID,1,48,-,X,F
RPA,ENT:SLN:SLN:IT1,1,no,yes,landmark,Rate Amounts or Percents,3,3,-,O,F
RPA,ENT:SLN:SLN:IT1,1,no,no,e01,Rate or Value Type Code,1,2,-,M,F
RPA,ENT:SLN:SLN:IT1,1,no,no,e02,Monetary Amount,1,18,-,X,F
RPA,ENT:SLN:SLN:IT1,1,no,no,e03,Rate,1,9,-,X,F
RPA,ENT:SLN:SLN:IT1,1,no,no,e05,Percentage as Decimal,1,10,-,X,F
QTY,ENT:SLN:SLN:IT1,1,no,yes,landmark,Quantity Information,3,3,-,O,F
QTY,ENT:SLN:SLN:IT1,1,no,no,e01,Quantity Qualifier,2,2,-,M,F
QTY,ENT:SLN:SLN:IT1,1,no,no,e02,Quantity,1,15,-,X,F
QTY,ENT:SLN:SLN:IT1,1,no,no,e04,Free-form Information,1,30,-,X/Z,F
REF,ENT:SLN:SLN:IT1,99999,yes,yes,landmark,Reference Information,3,3,-,O,F
REF,ENT:SLN:SLN:IT1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,ENT:SLN:SLN:IT1,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,ENT:SLN:SLN:IT1,1,no,no,e03,Description,1,80,-,X,F
DTM,ENT:SLN:SLN:IT1:REF,1,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,ENT:SLN:SLN:IT1:REF,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,ENT:SLN:SLN:IT1:REF,1,no,no,e02,Date,8,8,-,X,F
DTM,ENT:SLN:SLN:IT1:REF,1,no,no,e03,Time,4,8,-,X,F
DTM,ENT:SLN:SLN:IT1:REF,1,no,no,e04,Time Code,2,2,-,O,F
DTM,ENT:SLN:SLN:IT1:REF,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,ENT:SLN:SLN:IT1:REF,1,no,no,e06,Date Time Period,1,35,-,X,F
REF,,,,,groupend,,,,,,F
IT1,,,,,groupend,,,,,,F
SLN,,,,,groupend,,,,,,F
SLN,,,,,groupend,,,,,,F
ENT,,,,,groupend,,,,,,F
SAC,ENT:SLN:SLN:IT1,99999,yes,yes,landmark,Service Promotion Allowance or Charge Information,3,3,-,O,F
SAC,ENT:SLN:SLN:IT1,1,no,no,e01,Allowance or Charge Indicator,1,1,-,M/Z,F
SAC,ENT:SLN:SLN:IT1,1,no,no,e02,Service Promotion Allowance or Charge Code,4,4,-,X,F
SAC,ENT:SLN:SLN:IT1,1,no,no,e03,Agency Qualifier Code,2,2,-,X,F
SAC,ENT:SLN:SLN:IT1,1,no,no,e04,Agency Service Promotion Allowance or Charge Code,1,10,-,X,F
SAC,ENT:SLN:SLN:IT1,1,no,no,e05,Amount,1,15,-,O/Z,F
SAC,ENT:SLN:SLN:IT1,1,no,no,e06,Allowance/Charge Percent Qualifier,1,1,-,X,F
SAC,ENT:SLN:SLN:IT1,1,no,no,e07,Percent Decimal Format,1,6,-,X,F
SAC,ENT:SLN:SLN:IT1,1,no,no,e08,Rate,1,9,-,O/Z,F
SAC,ENT:SLN:SLN:IT1,1,no,no,e09,Unit or Basis for Measurement Code,2,2,-,X,F
SAC,ENT:SLN:SLN:IT1,1,no,no,e10,Quantity,1,15,-,X/Z,F
SAC,ENT:SLN:SLN:IT1,1,no,no,e11,Quantity,1,15,-,O,F
SAC,ENT:SLN:SLN:IT1,1,no,no,e12,Allowance or Charge Method of Handling Code,2,2,-,O,F
SAC,ENT:SLN:SLN:IT1,1,no,no,e13,Reference Identification,1,50,-,X/Z,F
SAC,ENT:SLN:SLN:IT1,1,no,no,e14,Option Number,1,20,-,O/Z,F
SAC,ENT:SLN:SLN:IT1,1,no,no,e15,Description,1,80,-,X,F
SAC,ENT:SLN:SLN:IT1,1,no,no,e16,Language Code,2,3,-,O/Z,F
TXI,ENT:SLN:SLN:IT1:SAC,99999,no,yes,landmark,Tax Information,3,3,-,O,F
TXI,ENT:SLN:SLN:IT1:SAC,1,no,no,e01,Tax Type Code,2,2,-,M,F
TXI,ENT:SLN:SLN:IT1:SAC,1,no,no,e02,Monetary Amount,1,18,-,X/Z,F
TXI,ENT:SLN:SLN:IT1:SAC,1,no,no,e03,Percentage as Decimal,1,10,-,X/Z,F
TXI,ENT:SLN:SLN:IT1:SAC,1,no,no,e04,Tax Jurisdiction Code Qualifier,2,2,-,X,F
