#<h1>834 - Benefit Enrollment and Maintenance</h1><br>
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,type
DTP,LC,1,no,no,e02,Date Time Period Format Qualifier,2,3,-,M/Z,F
DTP,LC,1,no,no,e03,Date Time Period,1,35,-,M,F
REF,LC,99999,no,yes,landmark,Reference Information,3,3,-,O,F
REF,LC,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,LC,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,LC,1,no,no,e03,Description,1,80,-,X,F
BEN,,20,yes,yes,landmark,Beneficiary or Owner Information,3,3,-,O,F
BEN,,1,no,no,e01,Primary or Contingent Code,1,1,-,O,F
BEN,,1,no,no,e02,Percentage as Decimal,1,10,-,O/Z,F
BEN,,1,no,no,e03,Individual Relationship Code,2,2,-,O,F
BEN,,1,no,no,e04,Yes/No Condition or Response Code,1,1,-,O/Z,F
BEN,,1,no,no,e05,Yes/No Condition or Response Code,1,1,-,O/Z,F
BEN,,1,no,no,e06,Type of Account Code,2,2,-,O,F
NM1,LC:BEN,1,no,yes,landmark,Individual or Organizational Name,3,3,-,O,F
NM1,LC:BEN,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
NM1,LC:BEN,1,no,no,e02,Entity Type Qualifier,1,1,-,M/Z,F
NM1,LC:BEN,1,no,no,e03,Name Last or Organization Name,1,60,-,X,F
NM1,LC:BEN,1,no,no,e04,Name First,1,35,-,O,F
NM1,LC:BEN,1,no,no,e05,Name Middle,1,25,-,O,F
NM1,LC:BEN,1,no,no,e06,Name Prefix,1,10,-,O,F
NM1,LC:BEN,1,no,no,e07,Name Suffix,1,10,-,O,F
NM1,LC:BEN,1,no,no,e08,Identification Code Qualifier,1,2,-,X,F
NM1,LC:BEN,1,no,no,e09,Identification Code,2,80,-,X,F
NM1,LC:BEN,1,no,no,e10,Entity Relationship Code,2,2,-,X,F
NM1,LC:BEN,1,no,no,e11,Entity Identifier Code,2,3,-,O,F
NM1,LC:BEN,1,no,no,e12,Name Last or Organization Name,1,60,-,O,F
N1,LC:BEN,1,no,yes,landmark,Party Identification,2,2,-,O,F
N1,LC:BEN,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,LC:BEN,1,no,no,e02,Name,1,60,-,X,F
N1,LC:BEN,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,LC:BEN,1,no,no,e04,Identification Code,2,80,-,X,F
N1,LC:BEN,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,LC:BEN,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N2,LC:BEN,1,no,yes,landmark,Additional Name Information,2,2,-,O,F
N2,LC:BEN,1,no,no,e01,Name,1,60,-,M,F
N2,LC:BEN,1,no,no,e02,Name,1,60,-,O,F
N3,LC:BEN,1,no,yes,landmark,Party Location,2,2,-,O,F
N3,LC:BEN,1,no,no,e01,Address Information,1,55,-,M,F
N3,LC:BEN,1,no,no,e02,Address Information,1,55,-,O,F
N4,LC:BEN,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,LC:BEN,1,no,no,e01,City Name,2,30,-,O,F
N4,LC:BEN,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,LC:BEN,1,no,no,e03,Postal Code,3,15,-,O,F
N4,LC:BEN,1,no,no,e04,Country Code,2,3,-,X,F
N4,LC:BEN,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,LC:BEN,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,LC:BEN,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
DMG,LC:BEN,1,no,yes,landmark,Demographic Information,3,3,-,O,F
DMG,LC:BEN,1,no,no,e01,Date Time Period Format Qualifier,2,3,-,X,F
DMG,LC:BEN,1,no,no,e02,Date Time Period,1,35,-,X/Z,F
DMG,LC:BEN,1,no,no,e03,Gender Code,1,1,-,O,F
DMG,LC:BEN,1,no,no,e04,Marital Status Code,1,1,-,O,F
DMG,LC:BEN,1,no,no,e06,Citizenship Status Code,1,2,-,O,F
DMG,LC:BEN,1,no,no,e07,Country Code,2,3,-,O/Z,F
DMG,LC:BEN,1,no,no,e08,Basis of Verification Code,1,2,-,O,F
DMG,LC:BEN,1,no,no,e09,Quantity,1,15,-,O/Z,F
DMG,LC:BEN,1,no,no,e10,Code List Qualifier Code,1,3,-,X,F
DMG,LC:BEN,1,no,no,e11,Industry Code,1,30,-,X/Z,F
FSA,,5,yes,yes,landmark,Flexible Spending Account,3,3,-,O,F
FSA,,1,no,no,e01,Maintenance Type Code,3,3,-,M,F
FSA,,1,no,no,e02,Flexible Spending Account Selection Code,1,1,-,O,F
FSA,,1,no,no,e03,Maintenance Reason Code,2,3,-,O,F
FSA,,1,no,no,e04,Account Number,1,35,-,O/Z,F
FSA,,1,no,no,e05,Frequency Code,1,1,-,O/Z,F
FSA,,1,no,no,e06,Plan Coverage Description,1,50,-,O,F
FSA,,1,no,no,e07,Product Option Code,1,2,-,O,F
FSA,,1,no,no,e08,Product Option Code,1,2,-,O,F
FSA,,1,no,no,e09,Product Option Code,1,2,-,O,F
AMT,FSA,10,no,yes,landmark,Monetary Amount Information,3,3,-,O,F
AMT,FSA,1,no,no,e01,Amount Qualifier Code,1,3,-,M,F
AMT,FSA,1,no,no,e02,Monetary Amount,1,18,-,M,F
AMT,FSA,1,no,no,e03,Credit/Debit Flag Code,1,1,-,O,F
DTP,FSA,10,no,yes,landmark,Date or Time or Period,3,3,-,O,F
DTP,FSA,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTP,FSA,1,no,no,e02,Date Time Period Format Qualifier,2,3,-,M/Z,F
DTP,FSA,1,no,no,e03,Date Time Period,1,35,-,M,F
REF,FSA,99999,no,yes,landmark,Reference Information,3,3,-,O,F
REF,FSA,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,FSA,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,FSA,1,no,no,e03,Description,1,80,-,X,F
RP,,99999,yes,yes,landmark,Retirement Product,2,2,-,O,F
RP,,1,no,no,e01,Maintenance Type Code,3,3,-,M,F
RP,,1,no,no,e02,Insurance Line Code,2,3,-,O,F
RP,,1,no,no,e03,Maintenance Reason Code,2,3,-,O,F
RP,,1,no,no,e04,Description,1,80,-,O,F
RP,,1,no,no,e05,Participant Status Code,1,2,-,O,F
RP,,1,no,no,e06,Yes/No Condition or Response Code,1,1,-,O/Z,F
RP,,1,no,no,e07,Special Processing Type,1,6,-,O,F
RP,,1,no,no,e08,Authority,1,20,-,O/Z,F
RP,,1,no,no,e09,Plan Coverage Description,1,50,-,O,F
DTP,RP,99999,no,yes,landmark,Date or Time or Period,3,3,-,O,F
DTP,RP,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTP,RP,1,no,no,e02,Date Time Period Format Qualifier,2,3,-,M/Z,F
DTP,RP,1,no,no,e03,Date Time Period,1,35,-,M,F
REF,RP,99999,no,yes,landmark,Reference Information,3,3,-,O,F
REF,RP,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,RP,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,RP,1,no,no,e03,Description,1,80,-,X,F
INV,RP,99999,no,yes,landmark,Investment Vehicle Selection,3,3,-,O,F
INV,RP,1,no,no,e01,Description,1,80,-,M/Z,F
INV,RP,1,no,no,e02,Percentage as Decimal,1,10,-,X/Z,F
INV,RP,1,no,no,e03,Monetary Amount,1,18,-,X/Z,F
INV,RP,1,no,no,e04,Quantity,1,15,-,X/Z,F
INV,RP,1,no,no,e05,State or Province Code,2,2,-,O/Z,F
INV,RP,1,no,no,e06,Description,1,80,-,O/Z,F
INV,RP,1,no,no,e07,Monetary Amount,1,18,-,O/Z,F
AMT,RP,20,no,yes,landmark,Monetary Amount Information,3,3,-,O,F
AMT,RP,1,no,no,e01,Amount Qualifier Code,1,3,-,M,F
AMT,RP,1,no,no,e02,Monetary Amount,1,18,-,M,F
AMT,RP,1,no,no,e03,Credit/Debit Flag Code,1,1,-,O,F
QTY,RP,20,no,yes,landmark,Quantity Information,3,3,-,O,F
QTY,RP,1,no,no,e01,Quantity Qualifier,2,2,-,M,F
QTY,RP,1,no,no,e02,Quantity,1,15,-,X,F
QTY,RP,1,no,no,e04,Free-form Information,1,30,-,X/Z,F
K3,RP,3,no,yes,landmark,File Information,2,2,-,O,F
K3,RP,1,no,no,e01,Fixed Format Information,1,80,-,M,F
K3,RP,1,no,no,e02,Record Format Code,1,2,-,O,F
REL,RP,1,no,yes,landmark,Relationship,3,3,-,O,F
REL,RP,1,no,no,e01,Individual Relationship Code,2,2,-,M,F
REL,RP,1,no,no,e02,Number,1,9,-,O/Z,F
NM1,,99999,yes,yes,landmark,Individual or Organizational Name,3,3,-,O,F
NM1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
NM1,,1,no,no,e02,Entity Type Qualifier,1,1,-,M/Z,F
NM1,,1,no,no,e03,Name Last or Organization Name,1,60,-,X,F
NM1,,1,no,no,e04,Name First,1,35,-,O,F
NM1,,1,no,no,e05,Name Middle,1,25,-,O,F
NM1,,1,no,no,e06,Name Prefix,1,10,-,O,F
NM1,,1,no,no,e07,Name Suffix,1,10,-,O,F
NM1,,1,no,no,e08,Identification Code Qualifier,1,2,-,X,F
NM1,,1,no,no,e09,Identification Code,2,80,-,X,F
NM1,,1,no,no,e10,Entity Relationship Code,2,2,-,X,F
NM1,,1,no,no,e11,Entity Identifier Code,2,3,-,O,F
NM1,,1,no,no,e12,Name Last or Organization Name,1,60,-,O,F
N2,RP:NM1,1,no,yes,landmark,Additional Name Information,2,2,-,O,F
N2,RP:NM1,1,no,no,e01,Name,1,60,-,M,F
N2,RP:NM1,1,no,no,e02,Name,1,60,-,O,F
DMG,RP:NM1,1,no,yes,landmark,Demographic Information,3,3,-,O,F
DMG,RP:NM1,1,no,no,e01,Date Time Period Format Qualifier,2,3,-,X,F
DMG,RP:NM1,1,no,no,e02,Date Time Period,1,35,-,X/Z,F
DMG,RP:NM1,1,no,no,e03,Gender Code,1,1,-,O,F
DMG,RP:NM1,1,no,no,e04,Marital Status Code,1,1,-,O,F
DMG,RP:NM1,1,no,no,e06,Citizenship Status Code,1,2,-,O,F
DMG,RP:NM1,1,no,no,e07,Country Code,2,3,-,O/Z,F
DMG,RP:NM1,1,no,no,e08,Basis of Verification Code,1,2,-,O,F
DMG,RP:NM1,1,no,no,e09,Quantity,1,15,-,O/Z,F
DMG,RP:NM1,1,no,no,e10,Code List Qualifier Code,1,3,-,X,F
DMG,RP:NM1,1,no,no,e11,Industry Code,1,30,-,X/Z,F
BEN,RP:NM1,1,no,yes,landmark,Beneficiary or Owner Information,3,3,-,O,F
BEN,RP:NM1,1,no,no,e01,Primary or Contingent Code,1,1,-,O,F
BEN,RP:NM1,1,no,no,e02,Percentage as Decimal,1,10,-,O/Z,F
BEN,RP:NM1,1,no,no,e03,Individual Relationship Code,2,2,-,O,F
BEN,RP:NM1,1,no,no,e04,Yes/No Condition or Response Code,1,1,-,O/Z,F
BEN,RP:NM1,1,no,no,e05,Yes/No Condition or Response Code,1,1,-,O/Z,F
BEN,RP:NM1,1,no,no,e06,Type of Account Code,2,2,-,O,F
REF,RP:NM1,99999,no,yes,landmark,Reference Information,3,3,-,O,F
REF,RP:NM1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,RP:NM1,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,RP:NM1,1,no,no,e03,Description,1,80,-,X,F
NX1,,99999,yes,yes,landmark,Property or Entity Identification,3,3,-,O,F
NX1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
NX1,,1,no,no,e02,Entity Identifier Code,2,3,-,O,F
NX1,,1,no,no,e03,Entity Identifier Code,2,3,-,O,F
NX1,,1,no,no,e04,Entity Identifier Code,2,3,-,O,F
NX1,,1,no,no,e05,Entity Identifier Code,2,3,-,O,F
N3,RP:NM1:NX1,1,no,yes,landmark,Party Location,2,2,-,O,F
N3,RP:NM1:NX1,1,no,no,e01,Address Information,1,55,-,M,F
N3,RP:NM1:NX1,1,no,no,e02,Address Information,1,55,-,O,F
N4,RP:NM1:NX1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,RP:NM1:NX1,1,no,no,e01,City Name,2,30,-,O,F
N4,RP:NM1:NX1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,RP:NM1:NX1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,RP:NM1:NX1,1,no,no,e04,Country Code,2,3,-,X,F
N4,RP:NM1:NX1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,RP:NM1:NX1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,RP:NM1:NX1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
DTP,RP:NM1:NX1,99999,no,yes,landmark,Date or Time or Period,3,3,-,O,F
DTP,RP:NM1:NX1,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTP,RP:NM1:NX1,1,no,no,e02,Date Time Period Format Qualifier,2,3,-,M/Z,F
DTP,RP:NM1:NX1,1,no,no,e03,Date Time Period,1,35,-,M,F
FC,,99999,yes,yes,landmark,Financial Contribution,2,2,-,O,F
FC,,1,no,no,e01,Contribution Code,2,2,-,M,F
FC,,1,no,no,e02,Percentage as Decimal,1,10,-,O/Z,F
FC,,1,no,no,e03,Monetary Amount,1,18,-,O/Z,F
FC,,1,no,no,e04,Number,1,9,-,O/Z,F
FC,,1,no,no,e05,Yes/No Condition or Response Code,1,1,-,O/Z,F
DTP,FC,99999,no,yes,landmark,Date or Time or Period,3,3,-,O,F
DTP,FC,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTP,FC,1,no,no,e02,Date Time Period Format Qualifier,2,3,-,M/Z,F
DTP,FC,1,no,no,e03,Date Time Period,1,35,-,M,F
INV,,99999,yes,yes,landmark,Investment Vehicle Selection,3,3,-,O,F
INV,,1,no,no,e01,Description,1,80,-,M/Z,F
INV,,1,no,no,e02,Percentage as Decimal,1,10,-,X/Z,F
INV,,1,no,no,e03,Monetary Amount,1,18,-,X/Z,F
INV,,1,no,no,e04,Quantity,1,15,-,X/Z,F
INV,,1,no,no,e05,State or Province Code,2,2,-,O/Z,F
INV,,1,no,no,e06,Description,1,80,-,O/Z,F
INV,,1,no,no,e07,Monetary Amount,1,18,-,O/Z,F
DTP,FC:INV,99999,no,yes,landmark,Date or Time or Period,3,3,-,O,F
DTP,FC:INV,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTP,FC:INV,1,no,no,e02,Date Time Period Format Qualifier,2,3,-,M/Z,F
DTP,FC:INV,1,no,no,e03,Date Time Period,1,35,-,M,F
QTY,FC:INV,99999,no,yes,landmark,Quantity Information,3,3,-,O,F
QTY,FC:INV,1,no,no,e01,Quantity Qualifier,2,2,-,M,F
QTY,FC:INV,1,no,no,e02,Quantity,1,15,-,X,F
QTY,FC:INV,1,no,no,e04,Free-form Information,1,30,-,X/Z,F
ENT,FC:INV,99999,no,yes,landmark,Entity,3,3,-,O,F
ENT,FC:INV,1,no,no,e01,Assigned Number,1,6,-,O,F
ENT,FC:INV,1,no,no,e02,Entity Identifier Code,2,3,-,X,F
ENT,FC:INV,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
ENT,FC:INV,1,no,no,e04,Identification Code,2,80,-,X,F
ENT,FC:INV,1,no,no,e05,Entity Identifier Code,2,3,-,X,F
ENT,FC:INV,1,no,no,e06,Identification Code Qualifier,1,2,-,X,F
ENT,FC:INV,1,no,no,e07,Identification Code,2,80,-,X,F
ENT,FC:INV,1,no,no,e08,Reference Identification Qualifier,2,3,-,X,F
ENT,FC:INV,1,no,no,e09,Reference Identification,1,50,-,X,F
REF,FC:INV,99999,no,yes,landmark,Reference Information,3,3,-,O,F
REF,FC:INV,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,FC:INV,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,FC:INV,1,no,no,e03,Description,1,80,-,X,F
AMT,FC:INV,20,no,yes,landmark,Monetary Amount Information,3,3,-,O,F
AMT,FC:INV,1,no,no,e01,Amount Qualifier Code,1,3,-,M,F
AMT,FC:INV,1,no,no,e02,Monetary Amount,1,18,-,M,F
AMT,FC:INV,1,no,no,e03,Credit/Debit Flag Code,1,1,-,O,F
K3,FC:INV,3,no,yes,landmark,File Information,2,2,-,O,F
K3,FC:INV,1,no,no,e01,Fixed Format Information,1,80,-,M,F
K3,FC:INV,1,no,no,e02,Record Format Code,1,2,-,O,F
AIN,,99999,yes,yes,landmark,Income,3,3,-,O,F
AIN,,1,no,no,e01,Type of Income Code,2,2,-,M/Z,F
AIN,,1,no,no,e02,Frequency Code,1,1,-,M/Z,F
AIN,,1,no,no,e03,Monetary Amount,1,18,-,M/Z,F
AIN,,1,no,no,e04,Quantity,1,15,-,O/Z,F
AIN,,1,no,no,e05,Yes/No Condition or Response Code,1,1,-,O/Z,F
AIN,,1,no,no,e06,Reference Identification,1,50,-,O/Z,F
AIN,,1,no,no,e07,Amount Qualifier Code,1,3,-,O/Z,F
AIN,,1,no,no,e08,Tax Treatment Code,1,1,-,O/Z,F
AIN,,1,no,no,e09,Earnings Rate of Pay,1,15,-,X,F
AIN,,1,no,no,e10,Unit or Basis for Measurement Code,2,2,-,X,F
AIN,,1,no,no,e11,Quantity,1,15,-,X/Z,F
AIN,,1,no,no,e12,Industry Code,1,30,-,O/Z,F
AIN,,1,no,no,e13,Description,1,80,-,O/Z,F
QTY,AIN,99999,no,yes,landmark,Quantity Information,3,3,-,O,F
QTY,AIN,1,no,no,e01,Quantity Qualifier,2,2,-,M,F
QTY,AIN,1,no,no,e02,Quantity,1,15,-,X,F
QTY,AIN,1,no,no,e04,Free-form Information,1,30,-,X/Z,F
DTP,AIN,99999,no,yes,landmark,Date or Time or Period,3,3,-,O,F
DTP,AIN,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTP,AIN,1,no,no,e02,Date Time Period Format Qualifier,2,3,-,M/Z,F
DTP,AIN,1,no,no,e03,Date Time Period,1,35,-,M,F
LS,,1,no,yes,landmark,Loop Header,2,2,-,O,F
LS,,1,no,no,e01,Loop Identifier Code,1,4,-,M,F
LX,,99999,yes,yes,landmark,Transaction Set Line Number,2,2,-,O,F
LX,,1,no,no,e01,Assigned Number,1,6,-,M,F
N1,,99999,yes,yes,landmark,Party Identification,2,2,-,M,F
N1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,,1,no,no,e02,Name,1,60,-,X,F
N1,,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,,1,no,no,e04,Identification Code,2,80,-,X,F
N1,,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
REF,LX:N1,1,no,yes,landmark,Reference Information,3,3,-,M,F
REF,LX:N1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,LX:N1,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,LX:N1,1,no,no,e03,Description,1,80,-,X,F
DTP,LX:N1,1,no,yes,landmark,Date or Time or Period,3,3,-,O,F
DTP,LX:N1,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTP,LX:N1,1,no,no,e02,Date Time Period Format Qualifier,2,3,-,M/Z,F
DTP,LX:N1,1,no,no,e03,Date Time Period,1,35,-,M,F
LE,,1,no,yes,landmark,Loop Trailer,2,2,-,O,F
LE,,1,no,no,e01,Loop Identifier Code,1,4,-,M,F
SE,,1,no,yes,landmark,Transaction Set Trailer,2,2,-,M,F
SE,,1,no,no,e01,Number of Included Segments,1,10,-,M,F
SE,,1,no,no,e02,Transaction Set Control Number,4,9,-,M,F
