#<h1>404 - Rail Carrier Shipment Information</h1><br>,F
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,F
PER,S1,1,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,S1,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,S1,1,no,no,e02,Name,1,60,-,O,F
PER,S1,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,S1,1,no,no,e04,Communication Number,1,256,-,X,F
PER,S1,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,S1,1,no,no,e06,Communication Number,1,256,-,X,F
PER,S1,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,S1,1,no,no,e08,Communication Number,1,256,-,X,F
PER,S1,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
R2,,13,no,yes,landmark,Route Information,2,2,-,O,F
R2,,1,no,no,e01,Standard Carrier Alpha Code,2,4,-,M,F
R2,,1,no,no,e02,Routing Sequence Code,1,2,-,M,F
R2,,1,no,no,e03,City Name,2,30,-,O/Z,F
R2,,1,no,no,e04,Standard Point Location Code,6,9,-,O,F
R2,,1,no,no,e05,Intermodal Service Code,1,2,-,O,F
R2,,1,no,no,e06,Transportation Method/Type Code,1,2,-,O,F
R2,,1,no,no,e07,Intermediate Switch Carrier,2,4,-,X,F
R2,,1,no,no,e08,Intermediate Switch Carrier,2,4,-,O,F
R2,,1,no,no,e09,Invoice Number,1,22,-,O,F
R2,,1,no,no,e10,Date,8,8,-,O/Z,F
R2,,1,no,no,e11,Free-form Description,1,45,-,O,F
R2,,1,no,no,e12,Type of Service Code,2,2,-,O,F
R2,,1,no,no,e13,Route Description,1,35,-,O,F
R9,,1,no,yes,landmark,Route Code Identification,2,2,-,O,F
R9,,1,no,no,e01,Route Code,1,13,-,M,F
R9,,1,no,no,e02,Agent/Shipper Routing Code,1,1,-,O,F
R9,,1,no,no,e03,Intermodal Service Code,1,2,-,O,F
R9,,1,no,no,e04,Standard Carrier Alpha Code,2,4,-,O/Z,F
R9,,1,no,no,e05,Action Code,1,2,-,X,F
R9,,1,no,no,e06,Standard Carrier Alpha Code,2,4,-,O/Z,F
R9,,1,no,no,e07,Yes/No Condition or Response Code,1,1,-,O/Z,F
R9,,1,no,no,e08,Yes/No Condition or Response Code,1,1,-,O/Z,F
R9,,1,no,no,e09,Route Code,1,13,-,O/Z,F
E1,,2,yes,yes,landmark,Empty Car Disposition - Pended Destination Consignee,2,2,-,O,F
E1,,1,no,no,e01,Name,1,60,-,M,F
E1,,1,no,no,e02,Identification Code Qualifier,1,2,-,X,F
E1,,1,no,no,e03,Identification Code,2,80,-,X,F
E4,E1,1,no,yes,landmark,Empty Car Disposition - Pended Destination City,2,2,-,O,F
E4,E1,1,no,no,e01,City Name,2,30,-,M,F
E4,E1,1,no,no,e02,State or Province Code,2,2,-,M,F
E4,E1,1,no,no,e03,Postal Code,3,15,-,O,F
E4,E1,1,no,no,e04,Country Code,2,3,-,O,F
E5,E1,13,no,yes,landmark,Empty Car Disposition - Pended Destination Route,2,2,-,O,F
E5,E1,1,no,no,e01,Standard Carrier Alpha Code,2,4,-,M,F
E5,E1,1,no,no,e02,Routing Sequence Code,1,2,-,M,F
E5,E1,1,no,no,e03,City Name,2,30,-,O,F
E5,E1,1,no,no,e04,Standard Point Location Code,6,9,-,O,F
PI,E1,1,no,yes,landmark,Price Authority Identification,2,2,-,O,F
PI,E1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
PI,E1,1,no,no,e02,Reference Identification,1,50,-,M,F
PI,E1,1,no,no,e03,Primary Publication Authority Code,2,2,-,O,F
PI,E1,1,no,no,e04,Regulatory Agency Code,3,5,-,O,F
PI,E1,1,no,no,e05,Tariff Agency Code,1,4,-,O,F
PI,E1,1,no,no,e06,Issuing Carrier Identifier,1,10,-,O,F
PI,E1,1,no,no,e07,Contract Suffix,1,2,-,O/Z,F
PI,E1,1,no,no,e08,Tariff Item Number,1,16,-,O/Z,F
PI,E1,1,no,no,e09,Tariff Supplement Identifier,1,4,-,O/Z,F
PI,E1,1,no,no,e10,Tariff Section Number,1,2,-,O/Z,F
PI,E1,1,no,no,e11,Contract Suffix,1,2,-,O/Z,F
PI,E1,1,no,no,e12,Date,8,8,-,O/Z,F
PI,E1,1,no,no,e13,Date,8,8,-,O/Z,F
PI,E1,1,no,no,e14,Alternation Precedence Code,1,1,-,O,F
PI,E1,1,no,no,e15,Alternation Precedence Code,1,1,-,O,F
PI,E1,1,no,no,e16,Service Level Code,2,2,-,O,F
H3,,20,no,yes,landmark,Special Handling Instructions,2,2,-,O,F
H3,,1,no,no,e01,Special Handling Code,2,3,-,X,F
H3,,1,no,no,e02,Special Handling Description,2,30,-,X,F
H3,,1,no,no,e03,Protective Service Code,1,4,-,O,F
H3,,1,no,no,e04,Vent Instruction Code,1,7,-,O,F
H3,,1,no,no,e05,Tariff Application Code,1,1,-,O,F
PS,,5,no,yes,landmark,Protective Service Instructions,2,2,-,O,F
PS,,1,no,no,e01,Protective Service Rule Code,3,9,-,M,F
PS,,1,no,no,e02,Protective Service Code,1,4,-,M,F
PS,,1,no,no,e03,Unit or Basis for Measurement Code,2,2,-,X/Z,F
PS,,1,no,no,e04,Temperature,1,4,-,X/Z,F
PS,,1,no,no,e05,Standard Carrier Alpha Code,2,4,-,O,F
PS,,1,no,no,e06,Freight Station Accounting Code,1,5,-,O,F
PS,,1,no,no,e07,City Name,2,30,-,O,F
PS,,1,no,no,e08,State or Province Code,2,2,-,O,F
PS,,1,no,no,e09,Weight,1,10,-,O,F
PS,,1,no,no,e10,Pre-Cooled (Rule 710) Code,1,1,-,O,F
PS,,1,no,no,e11,Yes/No Condition or Response Code,1,1,-,O/Z,F
PS,,1,no,no,e12,Yes/No Condition or Response Code,1,1,-,O/Z,F
PS,,1,no,no,e13,Yes/No Condition or Response Code,1,1,-,O/Z,F
PS,,1,no,no,e14,Temperature,1,4,-,X/Z,F
LX,,25,yes,yes,landmark,Transaction Set Line Number,2,2,-,M,F
LX,,1,no,no,e01,Assigned Number,1,6,-,M,F
L5,LX,15,no,yes,landmark,Description, Marks and Numbers,2,2,-,M,F
L5,LX,1,no,no,e01,Lading Line Item Number,1,3,-,O,F
L5,LX,1,no,no,e02,Lading Description,1,50,-,O,F
L5,LX,1,no,no,e03,Commodity Code,1,30,-,X,F
L5,LX,1,no,no,e04,Commodity Code Qualifier,1,1,-,X,F
L5,LX,1,no,no,e05,Packaging Code,3,5,-,O,F
L5,LX,1,no,no,e06,Marks and Numbers,1,48,-,X,F
L5,LX,1,no,no,e07,Marks and Numbers Qualifier,1,2,-,O,F
L5,LX,1,no,no,e08,Commodity Code Qualifier,1,1,-,X,F
L5,LX,1,no,no,e09,Commodity Code,1,30,-,X,F
L5,LX,1,no,no,e10,Compartment ID Code,1,1,-,O,F
L0,,25,yes,yes,landmark,Line Item - Quantity and Weight,2,2,-,O,F
L0,,1,no,no,e01,Lading Line Item Number,1,3,-,O,F
L0,,1,no,no,e02,Billed/Rated-as Quantity,1,11,-,X,F
L0,,1,no,no,e03,Billed/Rated-as Qualifier,2,2,-,X,F
L0,,1,no,no,e04,Weight,1,10,-,X,F
L0,,1,no,no,e05,Weight Qualifier,1,2,-,X,F
L0,,1,no,no,e06,Volume,1,8,-,X,F
L0,,1,no,no,e07,Volume Unit Qualifier,1,1,-,X,F
L0,,1,no,no,e08,Lading Quantity,1,7,-,X/Z,F
L0,,1,no,no,e09,Packaging Form Code,3,3,-,X,F
L0,,1,no,no,e10,Dunnage Description,2,25,-,O,F
L0,,1,no,no,e11,Weight Unit Code,1,1,-,O,F
L0,,1,no,no,e12,Type of Service Code,2,2,-,O,F
L0,,1,no,no,e13,Quantity,1,15,-,X/Z,F
L0,,1,no,no,e14,Packaging Form Code,3,3,-,O,F
L0,,1,no,no,e15,Yes/No Condition or Response Code,1,1,-,X/Z,F
MEA,LX:L0,3,no,yes,landmark,Measurements,3,3,-,O,F
MEA,LX:L0,1,no,no,e01,Measurement Reference ID Code,2,2,-,O,F
MEA,LX:L0,1,no,no,e02,Measurement Qualifier,1,3,-,O,F
MEA,LX:L0,1,no,no,e03,Measurement Value,1,20,-,X,F
MEA,LX:L0,1,no,no,e05,Range Minimum,1,20,-,X,F
MEA,LX:L0,1,no,no,e06,Range Maximum,1,20,-,X,F
MEA,LX:L0,1,no,no,e07,Measurement Significance Code,2,2,-,O,F
MEA,LX:L0,1,no,no,e08,Measurement Attribute Code,2,2,-,X,F
MEA,LX:L0,1,no,no,e09,Surface/Layer/Position Code,2,2,-,O,F
MEA,LX:L0,1,no,no,e10,Measurement Method or Device,2,4,-,O,F
MEA,LX:L0,1,no,no,e11,Code List Qualifier Code,1,3,-,X/Z,F
MEA,LX:L0,1,no,no,e12,Industry Code,1,30,-,X/Z,F
L1,LX:L0,10,no,yes,landmark,Rate and Charges,2,2,-,O,F
L1,LX:L0,1,no,no,e01,Lading Line Item Number,1,3,-,O,F
L1,LX:L0,1,no,no,e02,Freight Rate,1,9,-,X,F
L1,LX:L0,1,no,no,e03,Rate/Value Qualifier,2,2,-,X,F
L1,LX:L0,1,no,no,e04,Amount Charged,1,15,-,X,F
L1,LX:L0,1,no,no,e05,Advances,1,9,-,X,F
L1,LX:L0,1,no,no,e06,Prepaid Amount,1,15,-,X,F
L1,LX:L0,1,no,no,e07,Rate Combination Point Code,3,9,-,O,F
L1,LX:L0,1,no,no,e08,Special Charge or Allowance Code,3,3,-,O,F
L1,LX:L0,1,no,no,e09,Rate Class Code,1,3,-,O,F
L1,LX:L0,1,no,no,e10,Entitlement Code,1,1,-,O,F
L1,LX:L0,1,no,no,e11,Charge Method of Payment,1,1,-,O,F
L1,LX:L0,1,no,no,e12,Special Charge Description,2,25,-,O,F
L1,LX:L0,1,no,no,e13,Tariff Application Code,1,1,-,O,F
L1,LX:L0,1,no,no,e14,Declared Value,2,12,-,X,F
L1,LX:L0,1,no,no,e15,Rate/Value Qualifier,2,2,-,X,F
L1,LX:L0,1,no,no,e16,Lading Liability Code,1,1,-,O,F
L1,LX:L0,1,no,no,e17,Billed/Rated-as Quantity,1,11,-,X,F
L1,LX:L0,1,no,no,e18,Billed/Rated-as Qualifier,2,2,-,X,F
L1,LX:L0,1,no,no,e19,Percentage as Decimal,1,10,-,O/Z,F
L1,LX:L0,1,no,no,e20,Currency Code,3,3,-,O/Z,F
L1,LX:L0,1,no,no,e21,Amount,1,15,-,O/Z,F
L1,LX:L0,1,no,no,e22,Lading Value,2,9,-,O,F
PI,LX:L0,30,no,yes,landmark,Price Authority Identification,2,2,-,O,F
PI,LX:L0,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
PI,LX:L0,1,no,no,e02,Reference Identification,1,50,-,M,F
PI,LX:L0,1,no,no,e03,Primary Publication Authority Code,2,2,-,O,F
PI,LX:L0,1,no,no,e04,Regulatory Agency Code,3,5,-,O,F
PI,LX:L0,1,no,no,e05,Tariff Agency Code,1,4,-,O,F
PI,LX:L0,1,no,no,e06,Issuing Carrier Identifier,1,10,-,O,F
PI,LX:L0,1,no,no,e07,Contract Suffix,1,2,-,O/Z,F
PI,LX:L0,1,no,no,e08,Tariff Item Number,1,16,-,O/Z,F
PI,LX:L0,1,no,no,e09,Tariff Supplement Identifier,1,4,-,O/Z,F
PI,LX:L0,1,no,no,e10,Tariff Section Number,1,2,-,O/Z,F
PI,LX:L0,1,no,no,e11,Contract Suffix,1,2,-,O/Z,F
PI,LX:L0,1,no,no,e12,Date,8,8,-,O/Z,F
PI,LX:L0,1,no,no,e13,Date,8,8,-,O/Z,F
PI,LX:L0,1,no,no,e14,Alternation Precedence Code,1,1,-,O,F
PI,LX:L0,1,no,no,e15,Alternation Precedence Code,1,1,-,O,F
PI,LX:L0,1,no,no,e16,Service Level Code,2,2,-,O,F
X1,,6,no,yes,landmark,Export License,2,2,-,O,F
X1,,1,no,no,e01,Code For Licensing, Certification, Registration, or Accreditation Agency,1,2,-,O,F
X1,,1,no,no,e02,Export License Number,6,35,-,O,F
X1,,1,no,no,e03,Export License Status Code,1,1,-,O,F
X1,,1,no,no,e04,Date,8,8,-,O/Z,F
X1,,1,no,no,e05,Export License Symbol Code,1,2,-,O,F
X1,,1,no,no,e06,Export License Control Code,1,1,-,O,F
X1,,1,no,no,e07,Country Code,2,3,-,O,F
X1,,1,no,no,e08,Schedule B Code,7,10,-,O,F
X1,,1,no,no,e09,International/Domestic Code,1,1,-,O,F
X1,,1,no,no,e10,Lading Quantity,1,7,-,O,F
X1,,1,no,no,e11,Lading Value,2,9,-,O,F
X1,,1,no,no,e12,Export Filing Key Code,1,1,-,O,F
X1,,1,no,no,e13,Unit or Basis for Measurement Code,2,2,-,O,F
X1,,1,no,no,e14,Unit Price,1,17,-,O,F
X1,,1,no,no,e15,U.S. Government License Type,1,1,-,O,F
X1,,1,no,no,e16,Identification Code,2,80,-,O/Z,F
X1,,1,no,no,e17,Location Identifier,1,30,-,O/Z,F
T1,,64,yes,yes,landmark,Transit Inbound Origin,2,2,-,O,F
T1,,1,no,no,e01,Assigned Number,1,6,-,M,F
T1,,1,no,no,e02,Waybill Number,1,6,-,O/Z,F
T1,,1,no,no,e03,Date,8,8,-,O/Z,F
T1,,1,no,no,e04,Standard Carrier Alpha Code,2,4,-,O/Z,F
T1,,1,no,no,e05,City Name,2,30,-,X/Z,F
T1,,1,no,no,e06,State or Province Code,2,2,-,X,F
T1,,1,no,no,e07,Standard Point Location Code,6,9,-,O,F
T1,,1,no,no,e08,Transit Registration Number,1,6,-,O,F
T1,,1,no,no,e09,Transit Level Code,1,3,-,O,F
T1,,1,no,no,e10,Reference Identification Qualifier,2,3,-,X/Z,F
T1,,1,no,no,e11,Reference Identification,1,50,-,X,F
T2,T1,30,no,yes,landmark,Transit Inbound Lading,2,2,-,O,F
T2,T1,1,no,no,e01,Assigned Number,1,6,-,M,F
T2,T1,1,no,no,e02,Lading Description,1,50,-,O,F
T2,T1,1,no,no,e03,Weight,1,10,-,O/Z,F
T2,T1,1,no,no,e04,Weight Qualifier,1,2,-,O,F
T2,T1,1,no,no,e05,Freight Rate,1,9,-,X,F
T2,T1,1,no,no,e06,Rate/Value Qualifier,2,2,-,X,F
T2,T1,1,no,no,e07,Freight Rate,1,9,-,X,F
T2,T1,1,no,no,e08,Rate/Value Qualifier,2,2,-,X,F
T2,T1,1,no,no,e09,City Name,2,30,-,O/Z,F
T2,T1,1,no,no,e10,City Name,2,30,-,O/Z,F
T2,T1,1,no,no,e11,Through Surcharge Percent,2,4,-,O,F
T2,T1,1,no,no,e12,Paid-In Surcharge Percent,2,4,-,O,F
T3,T1,12,no,yes,landmark,Transit Inbound Route,2,2,-,O,F
T3,T1,1,no,no,e01,Assigned Number,1,6,-,M,F
T3,T1,1,no,no,e02,Standard Carrier Alpha Code,2,4,-,M,F
T3,T1,1,no,no,e03,Routing Sequence Code,1,2,-,O,F
T3,T1,1,no,no,e04,City Name,2,30,-,O,F
T3,T1,1,no,no,e05,Standard Point Location Code,6,9,-,O,F
T3,T1,1,no,no,e06,Equipment Initial,1,4,-,X/Z,F
T3,T1,1,no,no,e07,Equipment Number,1,15,-,X/Z,F
T6,T1,1,no,yes,landmark,Transit Inbound Rates,2,2,-,O,F
T6,T1,1,no,no,e01,Assigned Number,1,6,-,M,F
T6,T1,1,no,no,e02,Freight Rate,1,9,-,X/Z,F
T6,T1,1,no,no,e03,Rate/Value Qualifier,2,2,-,X,F
T6,T1,1,no,no,e04,City Name,2,30,-,O/Z,F
T6,T1,1,no,no,e05,Freight Rate,1,9,-,X/Z,F
T6,T1,1,no,no,e06,Rate/Value Qualifier,2,2,-,X,F
T6,T1,1,no,no,e07,City Name,2,30,-,O,F
T8,T1,99,no,yes,landmark,Free-form Transit Data,2,2,-,O,F
T8,T1,1,no,no,e01,Assigned Number,1,6,-,M,F
T8,T1,1,no,no,e02,Transit Free-form Data,1,80,-,M,F
L3,,1,no,yes,landmark,Total Weight and Charges,2,2,-,O,F
L3,,1,no,no,e01,Weight,1,10,-,X,F
L3,,1,no,no,e02,Weight Qualifier,1,2,-,X,F
L3,,1,no,no,e03,Freight Rate,1,9,-,X,F
L3,,1,no,no,e04,Rate/Value Qualifier,2,2,-,X,F
L3,,1,no,no,e05,Amount Charged,1,15,-,O/Z,F
L3,,1,no,no,e06,Advances,1,9,-,O,F
L3,,1,no,no,e07,Prepaid Amount,1,15,-,O,F
L3,,1,no,no,e08,Special Charge or Allowance Code,3,3,-,O,F
L3,,1,no,no,e09,Volume,1,8,-,X,F
L3,,1,no,no,e10,Volume Unit Qualifier,1,1,-,X,F
L3,,1,no,no,e11,Lading Quantity,1,7,-,O,F
L3,,1,no,no,e12,Weight Unit Code,1,1,-,O,F
L3,,1,no,no,e13,Tariff Number,1,7,-,O,F
L3,,1,no,no,e14,Declared Value,2,12,-,X,F
L3,,1,no,no,e15,Rate/Value Qualifier,2,2,-,X,F
LS,,1,no,yes,landmark,Loop Header,2,2,-,O,F
LS,,1,no,no,e01,Loop Identifier Code,1,4,-,M,F
LH1,,1000,yes,yes,landmark,Hazardous Identification Information,3,3,-,O,F
LH1,,1,no,no,e01,Unit or Basis for Measurement Code,2,2,-,M,F
LH1,,1,no,no,e02,Lading Quantity,1,7,-,M,F
LH1,,1,no,no,e03,UN/NA Identification Code,6,6,-,O,F
LH1,,1,no,no,e04,Hazardous Materials Page,1,6,-,O,F
LH1,,1,no,no,e05,Commodity Code,1,30,-,O,F
LH1,,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,O,F
LH1,,1,no,no,e07,Quantity,1,15,-,O,F
LH1,,1,no,no,e08,Compartment ID Code,1,1,-,O,F
LH1,,1,no,no,e09,Residue Indicator Code,1,1,-,O,F
LH1,,1,no,no,e10,Packing Group Code,1,3,-,O,F
LH1,,1,no,no,e11,Interim Hazardous Material Regulatory Number,1,5,-,O,F
LH2,LH1,4,no,yes,landmark,Hazardous Classification Information,3,3,-,O,F
LH2,LH1,1,no,no,e01,Hazardous Classification,1,30,-,O,F
LH2,LH1,1,no,no,e02,Hazardous Class Qualifier,1,1,-,O,F
LH2,LH1,1,no,no,e03,Hazardous Placard Notation,14,40,-,O,F
LH2,LH1,1,no,no,e04,Hazardous Endorsement,4,25,-,O,F
LH2,LH1,1,no,no,e05,Reportable Quantity Code,2,2,-,O,F
LH2,LH1,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X/Z,F
LH2,LH1,1,no,no,e07,Temperature,1,4,-,X,F
LH2,LH1,1,no,no,e08,Unit or Basis for Measurement Code,2,2,-,X/Z,F
LH2,LH1,1,no,no,e09,Temperature,1,4,-,X,F
LH2,LH1,1,no,no,e10,Unit or Basis for Measurement Code,2,2,-,X/Z,F
LH2,LH1,1,no,no,e11,Temperature,1,4,-,X,F
LH2,LH1,1,no,no,e12,Weight Unit Code,1,1,-,X/Z,F
LH2,LH1,1,no,no,e13,Net Explosive Quantity,1,10,-,X,F
LH3,LH1,10,no,yes,landmark,Hazardous Material Shipping Name Information,3,3,-,O,F
LH3,LH1,1,no,no,e01,Hazardous Material Shipping Name,1,25,-,X,F
LH3,LH1,1,no,no,e02,Hazardous Material Shipping Name Qualifier,1,1,-,X,F
LH3,LH1,1,no,no,e03,N.O.S. Indicator Code,3,3,-,O,F
LH3,LH1,1,no,no,e04,Yes/No Condition or Response Code,1,1,-,O/Z,F
LFH,LH1,20,no,yes,landmark,Free-form Hazardous Material Information,3,3,-,O,F
LFH,LH1,1,no,no,e01,Hazardous Material Shipment Information Qualifier,3,3,-,M,F
LFH,LH1,1,no,no,e02,Hazardous Material Shipment Information,1,25,-,M,F
LFH,LH1,1,no,no,e03,Hazardous Material Shipment Information,1,25,-,O,F
LFH,LH1,1,no,no,e04,Hazard Zone Code,1,1,-,O,F
LFH,LH1,1,no,no,e05,Unit or Basis for Measurement Code,2,2,-,X,F
LFH,LH1,1,no,no,e06,Quantity,1,15,-,X/Z,F
LFH,LH1,1,no,no,e07,Quantity,1,15,-,O/Z,F
LFH,LH1,1,no,no,e08,Date,8,8,-,O/Z,F
LEP,LH1,3,no,yes,landmark,EPA Required Data,3,3,-,O,F
LEP,LH1,1,no,no,e01,EPA Waste Stream Number Code,4,6,-,O,F
LEP,LH1,1,no,no,e02,Waste Characteristics Code,12,16,-,O,F
LEP,LH1,1,no,no,e03,State or Province Code,2,2,-,X/Z,F
LEP,LH1,1,no,no,e04,Reference Identification,1,50,-,X/Z,F
LH4,LH1,4,no,yes,landmark,Canadian Dangerous Requirements,3,3,-,O,F
LH4,LH1,1,no,no,e01,Emergency Response Plan Number,1,12,-,X,F
LH4,LH1,1,no,no,e02,Communication Number,1,256,-,X,F
LH4,LH1,1,no,no,e03,Packing Group Code,1,3,-,O,F
LH4,LH1,1,no,no,e04,Subsidiary Classification,1,3,-,O,F
LH4,LH1,1,no,no,e05,Subsidiary Classification,1,3,-,O,F
LH4,LH1,1,no,no,e06,Subsidiary Classification,1,3,-,O,F
LH4,LH1,1,no,no,e07,Subsidiary Risk Indicator,1,2,-,O,F
LH4,LH1,1,no,no,e08,Net Explosive Quantity,1,10,-,X,F
LH4,LH1,1,no,no,e09,Canadian Hazardous Notation,1,25,-,O,F
LH4,LH1,1,no,no,e10,Special Commodity Indicator Code,1,1,-,O,F
LH4,LH1,1,no,no,e11,Communication Number,1,256,-,O/Z,F
LH4,LH1,1,no,no,e12,Unit or Basis for Measurement Code,2,2,-,X,F
LHT,LH1,3,no,yes,landmark,Transborder Hazardous Requirements,3,3,-,O,F
LHT,LH1,1,no,no,e01,Hazardous Classification,1,30,-,O,F
LHT,LH1,1,no,no,e02,Hazardous Placard Notation,14,40,-,O,F
LHT,LH1,1,no,no,e03,Hazardous Endorsement,4,25,-,O,F
LHR,LH1,5,no,yes,landmark,Hazardous Material Identifying Reference Numbers,3,3,-,O,F
LHR,LH1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
LHR,LH1,1,no,no,e02,Reference Identification,1,50,-,M,F
LHR,LH1,1,no,no,e03,Date,8,8,-,O,F
PER,LH1,5,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,LH1,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,LH1,1,no,no,e02,Name,1,60,-,O,F
PER,LH1,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,LH1,1,no,no,e04,Communication Number,1,256,-,X,F
PER,LH1,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,LH1,1,no,no,e06,Communication Number,1,256,-,X,F
PER,LH1,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,LH1,1,no,no,e08,Communication Number,1,256,-,X,F
PER,LH1,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
N1,,10,yes,yes,landmark,Party Identification,2,2,-,O,F
N1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,,1,no,no,e02,Name,1,60,-,X,F
N1,,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,,1,no,no,e04,Identification Code,2,80,-,X,F
N1,,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N3,LH1:N1,2,no,yes,landmark,Party Location,2,2,-,O,F
N3,LH1:N1,1,no,no,e01,Address Information,1,55,-,M,F
N3,LH1:N1,1,no,no,e02,Address Information,1,55,-,O,F
N4,LH1:N1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,LH1:N1,1,no,no,e01,City Name,2,30,-,O,F
N4,LH1:N1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,LH1:N1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,LH1:N1,1,no,no,e04,Country Code,2,3,-,X,F
N4,LH1:N1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,LH1:N1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,LH1:N1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
PER,LH1:N1,2,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,LH1:N1,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,LH1:N1,1,no,no,e02,Name,1,60,-,O,F
PER,LH1:N1,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,LH1:N1,1,no,no,e04,Communication Number,1,256,-,X,F
PER,LH1:N1,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,LH1:N1,1,no,no,e06,Communication Number,1,256,-,X,F
PER,LH1:N1,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,LH1:N1,1,no,no,e08,Communication Number,1,256,-,X,F
PER,LH1:N1,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
LE,,1,no,yes,landmark,Loop Trailer,2,2,-,O,F
LE,,1,no,no,e01,Loop Identifier Code,1,4,-,M,F
PER,,5,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,,1,no,no,e02,Name,1,60,-,O,F
PER,,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,,1,no,no,e04,Communication Number,1,256,-,X,F
PER,,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,,1,no,no,e06,Communication Number,1,256,-,X,F
PER,,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,,1,no,no,e08,Communication Number,1,256,-,X,F
PER,,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
LH2,,6,no,yes,landmark,Hazardous Classification Information,3,3,-,O,F
LH2,,1,no,no,e01,Hazardous Classification,1,30,-,O,F
LH2,,1,no,no,e02,Hazardous Class Qualifier,1,1,-,O,F
LH2,,1,no,no,e03,Hazardous Placard Notation,14,40,-,O,F
LH2,,1,no,no,e04,Hazardous Endorsement,4,25,-,O,F
LH2,,1,no,no,e05,Reportable Quantity Code,2,2,-,O,F
LH2,,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X/Z,F
LH2,,1,no,no,e07,Temperature,1,4,-,X,F
LH2,,1,no,no,e08,Unit or Basis for Measurement Code,2,2,-,X/Z,F
LH2,,1,no,no,e09,Temperature,1,4,-,X,F
LH2,,1,no,no,e10,Unit or Basis for Measurement Code,2,2,-,X/Z,F
LH2,,1,no,no,e11,Temperature,1,4,-,X,F
LH2,,1,no,no,e12,Weight Unit Code,1,1,-,X/Z,F
LH2,,1,no,no,e13,Net Explosive Quantity,1,10,-,X,F
LHR,,1,no,yes,landmark,Hazardous Material Identifying Reference Numbers,3,3,-,O,F
LHR,,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
LHR,,1,no,no,e02,Reference Identification,1,50,-,M,F
LHR,,1,no,no,e03,Date,8,8,-,O,F
LH6,,5,no,yes,landmark,Hazardous Certification,3,3,-,O,F
LH6,,1,no,no,e01,Name,1,60,-,O,F
LH6,,1,no,no,e02,Hazardous Certification Code,1,1,-,X,F
LH6,,1,no,no,e03,Hazardous Certification Declaration,1,25,-,X,F
LH6,,1,no,no,e04,Hazardous Certification Declaration,1,25,-,O,F
XH,,1,no,yes,landmark,Pro Forma - B13 Information,2,2,-,O,F
XH,,1,no,no,e01,Currency Code,3,3,-,M,F
XH,,1,no,no,e02,Related Company Indication Code,1,1,-,O,F
XH,,1,no,no,e03,Special Charge or Allowance Code,3,3,-,O,F
XH,,1,no,no,e04,Amount,1,15,-,O/Z,F
XH,,1,no,no,e05,Block 20 Code,1,1,-,O,F
XH,,1,no,no,e06,Chemical Analysis Percentage,2,9,-,O/Z,F
XH,,1,no,no,e07,Unit Price,1,17,-,O/Z,F
X7,,10,no,yes,landmark,Customs Information,2,2,-,O,F
X7,,1,no,no,e01,Free-form Information,1,30,-,M,F
