#<h1>832 - Price/Sales Catalog</h1><br>,F
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,F
LIN,,1,no,no,e28,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e29,Product/Service ID,1,48,-,X,F
LIN,,1,no,no,e30,Product/Service ID Qualifier,2,2,-,X,F
LIN,,1,no,no,e31,Product/Service ID,1,48,-,X,F
PO1,LIN,1,no,yes,landmark,Baseline Item Data,3,3,-,O,F
PO1,LIN,1,no,no,e01,Assigned Identification,1,20,-,O,F
PO1,LIN,1,no,no,e02,Quantity,1,15,-,X/Z,F
PO1,LIN,1,no,no,e03,Unit or Basis for Measurement Code,2,2,-,O,F
PO1,LIN,1,no,no,e04,Unit Price,1,17,-,X,F
PO1,LIN,1,no,no,e05,Basis of Unit Price Code,2,2,-,O,F
PO1,LIN,1,no,no,e06,Product/Service ID Qualifier,2,2,-,X,F
PO1,LIN,1,no,no,e07,Product/Service ID,1,48,-,X,F
PO1,LIN,1,no,no,e08,Product/Service ID Qualifier,2,2,-,X,F
PO1,LIN,1,no,no,e09,Product/Service ID,1,48,-,X,F
PO1,LIN,1,no,no,e10,Product/Service ID Qualifier,2,2,-,X,F
PO1,LIN,1,no,no,e11,Product/Service ID,1,48,-,X,F
PO1,LIN,1,no,no,e12,Product/Service ID Qualifier,2,2,-,X,F
PO1,LIN,1,no,no,e13,Product/Service ID,1,48,-,X,F
PO1,LIN,1,no,no,e14,Product/Service ID Qualifier,2,2,-,X,F
PO1,LIN,1,no,no,e15,Product/Service ID,1,48,-,X,F
PO1,LIN,1,no,no,e16,Product/Service ID Qualifier,2,2,-,X,F
PO1,LIN,1,no,no,e17,Product/Service ID,1,48,-,X,F
PO1,LIN,1,no,no,e18,Product/Service ID Qualifier,2,2,-,X,F
PO1,LIN,1,no,no,e19,Product/Service ID,1,48,-,X,F
PO1,LIN,1,no,no,e20,Product/Service ID Qualifier,2,2,-,X,F
PO1,LIN,1,no,no,e21,Product/Service ID,1,48,-,X,F
PO1,LIN,1,no,no,e22,Product/Service ID Qualifier,2,2,-,X,F
PO1,LIN,1,no,no,e23,Product/Service ID,1,48,-,X,F
PO1,LIN,1,no,no,e24,Product/Service ID Qualifier,2,2,-,X,F
PO1,LIN,1,no,no,e25,Product/Service ID,1,48,-,X,F
G53,LIN,1,no,yes,landmark,Maintenance Type,3,3,-,O,F
G53,LIN,1,no,no,e01,Maintenance Type Code,3,3,-,M,F
SI,LIN,99999,no,yes,landmark,Service Characteristic Identification,2,2,-,O,F
SI,LIN,1,no,no,e01,Agency Qualifier Code,2,2,-,M,F
SI,LIN,1,no,no,e02,Service Characteristics Qualifier,2,3,-,M,F
SI,LIN,1,no,no,e03,Product/Service ID,1,48,-,M,F
SI,LIN,1,no,no,e04,Service Characteristics Qualifier,2,3,-,X,F
SI,LIN,1,no,no,e05,Product/Service ID,1,48,-,X,F
SI,LIN,1,no,no,e06,Service Characteristics Qualifier,2,3,-,X,F
SI,LIN,1,no,no,e07,Product/Service ID,1,48,-,X,F
SI,LIN,1,no,no,e08,Service Characteristics Qualifier,2,3,-,X,F
SI,LIN,1,no,no,e09,Product/Service ID,1,48,-,X,F
SI,LIN,1,no,no,e10,Service Characteristics Qualifier,2,3,-,X,F
SI,LIN,1,no,no,e11,Product/Service ID,1,48,-,X,F
SI,LIN,1,no,no,e12,Service Characteristics Qualifier,2,3,-,X,F
SI,LIN,1,no,no,e13,Product/Service ID,1,48,-,X,F
SI,LIN,1,no,no,e14,Service Characteristics Qualifier,2,3,-,X,F
SI,LIN,1,no,no,e15,Product/Service ID,1,48,-,X,F
SI,LIN,1,no,no,e16,Service Characteristics Qualifier,2,3,-,X,F
SI,LIN,1,no,no,e17,Product/Service ID,1,48,-,X,F
SI,LIN,1,no,no,e18,Service Characteristics Qualifier,2,3,-,X,F
SI,LIN,1,no,no,e19,Product/Service ID,1,48,-,X,F
SI,LIN,1,no,no,e20,Service Characteristics Qualifier,2,3,-,X,F
SI,LIN,1,no,no,e21,Product/Service ID,1,48,-,X,F
DTM,LIN,10,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,LIN,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,LIN,1,no,no,e02,Date,8,8,-,X,F
DTM,LIN,1,no,no,e03,Time,4,8,-,X,F
DTM,LIN,1,no,no,e04,Time Code,2,2,-,O,F
DTM,LIN,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,LIN,1,no,no,e06,Date Time Period,1,35,-,X,F
REF,LIN,99999,no,yes,landmark,Reference Information,3,3,-,O,F
REF,LIN,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,LIN,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,LIN,1,no,no,e03,Description,1,80,-,X,F
YNQ,LIN,10,no,yes,landmark,Yes/No Question,3,3,-,O,F
YNQ,LIN,1,no,no,e01,Condition Indicator,2,3,-,X,F
YNQ,LIN,1,no,no,e02,Yes/No Condition or Response Code,1,1,-,M/Z,F
YNQ,LIN,1,no,no,e03,Date Time Period Format Qualifier,2,3,-,X,F
YNQ,LIN,1,no,no,e04,Date Time Period,1,35,-,X,F
YNQ,LIN,1,no,no,e05,Free-form Message Text,1,264,-,O,F
YNQ,LIN,1,no,no,e06,Free-form Message Text,1,264,-,O,F
YNQ,LIN,1,no,no,e07,Free-form Message Text,1,264,-,O,F
YNQ,LIN,1,no,no,e08,Code List Qualifier Code,1,3,-,X,F
YNQ,LIN,1,no,no,e09,Industry Code,1,30,-,X,F
YNQ,LIN,1,no,no,e10,Free-form Message Text,1,264,-,X/Z,F
PER,LIN,99999,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,LIN,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,LIN,1,no,no,e02,Name,1,60,-,O,F
PER,LIN,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,LIN,1,no,no,e04,Communication Number,1,256,-,X,F
PER,LIN,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,LIN,1,no,no,e06,Communication Number,1,256,-,X,F
PER,LIN,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,LIN,1,no,no,e08,Communication Number,1,256,-,X,F
PER,LIN,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
CRD,LIN,99999,no,yes,landmark,Content Reporting Detail,3,3,-,O,F
CRD,LIN,1,no,no,e01,Country Code,2,3,-,M,F
CRD,LIN,1,no,no,e02,Amount Qualifier Code,1,3,-,X,F
CRD,LIN,1,no,no,e03,Monetary Amount,1,18,-,X/Z,F
CRD,LIN,1,no,no,e04,Percent, Integer Format,1,3,-,X/Z,F
CTB,LIN,25,no,yes,landmark,Restrictions/Conditions,3,3,-,O,F
CTB,LIN,1,no,no,e01,Restrictions/Conditions Qualifier,2,2,-,M,F
CTB,LIN,1,no,no,e02,Description,1,80,-,X,F
CTB,LIN,1,no,no,e03,Quantity Qualifier,2,2,-,X,F
CTB,LIN,1,no,no,e04,Quantity,1,15,-,X,F
CTB,LIN,1,no,no,e05,Amount Qualifier Code,1,3,-,X,F
CTB,LIN,1,no,no,e06,Amount,1,15,-,X,F
PID,LIN,200,no,yes,landmark,Product/Item Description,3,3,-,O,F
PID,LIN,1,no,no,e01,Item Description Type,1,1,-,M,F
PID,LIN,1,no,no,e02,Product/Process Characteristic Code,2,3,-,O,F
PID,LIN,1,no,no,e03,Agency Qualifier Code,2,2,-,X/Z,F
PID,LIN,1,no,no,e04,Product Description Code,1,12,-,X/Z,F
PID,LIN,1,no,no,e05,Description,1,80,-,X,F
PID,LIN,1,no,no,e06,Surface/Layer/Position Code,2,2,-,O,F
PID,LIN,1,no,no,e07,Source Subqualifier,1,15,-,O,F
PID,LIN,1,no,no,e08,Yes/No Condition or Response Code,1,1,-,O/Z,F
PID,LIN,1,no,no,e09,Language Code,2,3,-,O/Z,F
MEA,LIN,40,no,yes,landmark,Measurements,3,3,-,O,F
MEA,LIN,1,no,no,e01,Measurement Reference ID Code,2,2,-,O,F
MEA,LIN,1,no,no,e02,Measurement Qualifier,1,3,-,O,F
MEA,LIN,1,no,no,e03,Measurement Value,1,20,-,X,F
MEA,LIN,1,no,no,e05,Range Minimum,1,20,-,X,F
MEA,LIN,1,no,no,e06,Range Maximum,1,20,-,X,F
MEA,LIN,1,no,no,e07,Measurement Significance Code,2,2,-,O,F
MEA,LIN,1,no,no,e08,Measurement Attribute Code,2,2,-,X,F
MEA,LIN,1,no,no,e09,Surface/Layer/Position Code,2,2,-,O,F
MEA,LIN,1,no,no,e10,Measurement Method or Device,2,4,-,O,F
MEA,LIN,1,no,no,e11,Code List Qualifier Code,1,3,-,X/Z,F
MEA,LIN,1,no,no,e12,Industry Code,1,30,-,X/Z,F
PKG,LIN,25,no,yes,landmark,Marking, Packaging, Loading,3,3,-,O,F
PKG,LIN,1,no,no,e01,Item Description Type,1,1,-,X,F
PKG,LIN,1,no,no,e02,Packaging Characteristic Code,1,5,-,O,F
PKG,LIN,1,no,no,e03,Agency Qualifier Code,2,2,-,X,F
PKG,LIN,1,no,no,e04,Packaging Description Code,1,7,-,X/Z,F
PKG,LIN,1,no,no,e05,Description,1,80,-,X,F
PKG,LIN,1,no,no,e06,Unit Load Option Code,2,2,-,X,F
PO4,LIN,1,no,yes,landmark,Item Physical Details,3,3,-,O,F
PO4,LIN,1,no,no,e01,Pack,1,6,-,O,F
PO4,LIN,1,no,no,e02,Size,1,8,-,X,F
PO4,LIN,1,no,no,e03,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,LIN,1,no,no,e04,Packaging Code,3,5,-,X,F
PO4,LIN,1,no,no,e05,Weight Qualifier,1,2,-,O,F
PO4,LIN,1,no,no,e06,Gross Weight per Pack,1,9,-,X,F
PO4,LIN,1,no,no,e07,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,LIN,1,no,no,e08,Gross Volume per Pack,1,9,-,X,F
PO4,LIN,1,no,no,e09,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,LIN,1,no,no,e10,Length,1,8,-,X,F
PO4,LIN,1,no,no,e11,Width,1,8,-,X,F
PO4,LIN,1,no,no,e12,Height,1,8,-,X,F
PO4,LIN,1,no,no,e13,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,LIN,1,no,no,e14,Inner Pack,1,6,-,O,F
PO4,LIN,1,no,no,e15,Surface/Layer/Position Code,2,2,-,O/Z,F
PO4,LIN,1,no,no,e16,Assigned Identification,1,20,-,X/Z,F
PO4,LIN,1,no,no,e17,Assigned Identification,1,20,-,O/Z,F
PO4,LIN,1,no,no,e18,Number,1,9,-,O/Z,F
TD1,LIN,99999,no,yes,landmark,Carrier Details (Quantity and Weight),3,3,-,O,F
TD1,LIN,1,no,no,e01,Packaging Code,3,5,-,O,F
TD1,LIN,1,no,no,e02,Lading Quantity,1,7,-,X,F
TD1,LIN,1,no,no,e03,Commodity Code Qualifier,1,1,-,O,F
TD1,LIN,1,no,no,e04,Commodity Code,1,30,-,X,F
TD1,LIN,1,no,no,e05,Lading Description,1,50,-,O,F
TD1,LIN,1,no,no,e06,Weight Qualifier,1,2,-,O,F
TD1,LIN,1,no,no,e07,Weight,1,10,-,X,F
TD1,LIN,1,no,no,e08,Unit or Basis for Measurement Code,2,2,-,X,F
TD1,LIN,1,no,no,e09,Volume,1,8,-,X,F
TD1,LIN,1,no,no,e10,Unit or Basis for Measurement Code,2,2,-,X,F
TD5,LIN,99999,no,yes,landmark,Carrier Details (Routing Sequence/Transit Time),3,3,-,O,F
TD5,LIN,1,no,no,e01,Routing Sequence Code,1,2,-,O,F
TD5,LIN,1,no,no,e02,Identification Code Qualifier,1,2,-,X,F
TD5,LIN,1,no,no,e03,Identification Code,2,80,-,X,F
TD5,LIN,1,no,no,e04,Transportation Method/Type Code,1,2,-,X,F
TD5,LIN,1,no,no,e05,Routing,1,35,-,X,F
TD5,LIN,1,no,no,e06,Shipment/Order Status Code,2,2,-,X,F
TD5,LIN,1,no,no,e07,Location Qualifier,1,2,-,O,F
TD5,LIN,1,no,no,e08,Location Identifier,1,30,-,X,F
TD5,LIN,1,no,no,e09,Transit Direction Code,2,2,-,O,F
TD5,LIN,1,no,no,e10,Transit Time Direction Qualifier,2,2,-,O,F
TD5,LIN,1,no,no,e11,Transit Time,1,4,-,X,F
TD5,LIN,1,no,no,e12,Service Level Code,2,2,-,X,F
TD5,LIN,1,no,no,e13,Service Level Code,2,2,-,X,F
TD5,LIN,1,no,no,e14,Service Level Code,2,2,-,O,F
TD5,LIN,1,no,no,e15,Country Code,2,3,-,O/Z,F
TD3,LIN,99999,no,yes,landmark,Carrier Details (Equipment),3,3,-,O,F
TD3,LIN,1,no,no,e01,Equipment Description Code,2,2,-,X,F
TD3,LIN,1,no,no,e02,Equipment Initial,1,4,-,O,F
TD3,LIN,1,no,no,e03,Equipment Number,1,15,-,X,F
TD3,LIN,1,no,no,e04,Weight Qualifier,1,2,-,O,F
TD3,LIN,1,no,no,e05,Weight,1,10,-,X,F
TD3,LIN,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X,F
TD3,LIN,1,no,no,e07,Ownership Code,1,1,-,O,F
TD3,LIN,1,no,no,e08,Seal Status Code,2,2,-,O,F
TD3,LIN,1,no,no,e09,Seal Number,2,15,-,O,F
TD3,LIN,1,no,no,e10,Equipment Type,4,4,-,X,F
TD4,LIN,99999,no,yes,landmark,Carrier Details (Special Handling, or Hazardous Materials, or Both),3,3,-,O,F
TD4,LIN,1,no,no,e01,Special Handling Code,2,3,-,X,F
TD4,LIN,1,no,no,e02,Hazardous Material Code Qualifier,1,1,-,X,F
TD4,LIN,1,no,no,e03,Hazardous Material Class Code,1,4,-,X,F
TD4,LIN,1,no,no,e04,Description,1,80,-,X,F
TD4,LIN,1,no,no,e05,Yes/No Condition or Response Code,1,1,-,O/Z,F
ITD,LIN,2,no,yes,landmark,Terms of Sale/Deferred Terms of Sale,3,3,-,O,F
ITD,LIN,1,no,no,e01,Terms Type Code,2,2,-,O,F
ITD,LIN,1,no,no,e02,Terms Basis Date Code,1,2,-,O,F
ITD,LIN,1,no,no,e03,Terms Discount Percent,1,6,-,O,F
ITD,LIN,1,no,no,e04,Terms Discount Due Date,8,8,-,X,F
ITD,LIN,1,no,no,e05,Terms Discount Days Due,1,3,-,X,F
ITD,LIN,1,no,no,e06,Terms Net Due Date,8,8,-,O,F
ITD,LIN,1,no,no,e07,Terms Net Days,1,3,-,O,F
ITD,LIN,1,no,no,e08,Terms Discount Amount,1,10,-,O,F
ITD,LIN,1,no,no,e09,Terms Deferred Due Date,8,8,-,O,F
ITD,LIN,1,no,no,e10,Deferred Amount Due,1,10,-,X,F
ITD,LIN,1,no,no,e11,Percent of Invoice Payable,1,5,-,X,F
ITD,LIN,1,no,no,e12,Description,1,80,-,O,F
ITD,LIN,1,no,no,e13,Day of Month,1,2,-,X,F
ITD,LIN,1,no,no,e14,Payment Method Type Code,1,2,-,O,F
ITD,LIN,1,no,no,e15,Percentage as Decimal,1,10,-,O/Z,F
LDT,LIN,1,no,yes,landmark,Lead Time,3,3,-,O,F
LDT,LIN,1,no,no,e01,Lead Time Code,2,2,-,M,F
LDT,LIN,1,no,no,e02,Quantity,1,15,-,M,F
LDT,LIN,1,no,no,e03,Unit of Time Period or Interval,2,2,-,M,F
LDT,LIN,1,no,no,e04,Date,8,8,-,O/Z,F
SAC,LIN,99999,no,yes,landmark,Service, Promotion, Allowance, or Charge Information,3,3,-,O,F
SAC,LIN,1,no,no,e01,Allowance or Charge Indicator,1,1,-,M/Z,F
SAC,LIN,1,no,no,e02,Service, Promotion, Allowance, or Charge Code,4,4,-,X,F
SAC,LIN,1,no,no,e03,Agency Qualifier Code,2,2,-,X,F
SAC,LIN,1,no,no,e04,Agency Service, Promotion, Allowance, or Charge Code,1,10,-,X,F
SAC,LIN,1,no,no,e05,Amount,1,15,-,O/Z,F
SAC,LIN,1,no,no,e06,Allowance/Charge Percent Qualifier,1,1,-,X,F
SAC,LIN,1,no,no,e07,Percent, Decimal Format,1,6,-,X,F
SAC,LIN,1,no,no,e08,Rate,1,9,-,O/Z,F
SAC,LIN,1,no,no,e09,Unit or Basis for Measurement Code,2,2,-,X,F
SAC,LIN,1,no,no,e10,Quantity,1,15,-,X/Z,F
SAC,LIN,1,no,no,e11,Quantity,1,15,-,O,F
SAC,LIN,1,no,no,e12,Allowance or Charge Method of Handling Code,2,2,-,O,F
SAC,LIN,1,no,no,e13,Reference Identification,1,50,-,X/Z,F
SAC,LIN,1,no,no,e14,Option Number,1,20,-,O/Z,F
SAC,LIN,1,no,no,e15,Description,1,80,-,X,F
SAC,LIN,1,no,no,e16,Language Code,2,3,-,O/Z,F
FOB,LIN,1,no,yes,landmark,F.O.B. Related Instructions,3,3,-,O,F
FOB,LIN,1,no,no,e01,Shipment Method of Payment,2,2,-,M/Z,F
FOB,LIN,1,no,no,e02,Location Qualifier,1,2,-,X/Z,F
FOB,LIN,1,no,no,e03,Description,1,80,-,O,F
FOB,LIN,1,no,no,e04,Transportation Terms Qualifier Code,2,2,-,O,F
FOB,LIN,1,no,no,e05,Transportation Terms Code,3,3,-,X,F
FOB,LIN,1,no,no,e06,Location Qualifier,1,2,-,X/Z,F
FOB,LIN,1,no,no,e07,Description,1,80,-,O,F
FOB,LIN,1,no,no,e08,Risk of Loss Code,2,2,-,O/Z,F
FOB,LIN,1,no,no,e09,Description,1,80,-,X,F
AAA,LIN,1,no,yes,landmark,Request Validation,3,3,-,O,F
AAA,LIN,1,no,no,e01,Yes/No Condition or Response Code,1,1,-,M/Z,F
AAA,LIN,1,no,no,e02,Agency Qualifier Code,2,2,-,O,F
AAA,LIN,1,no,no,e03,Reject Reason Code,2,2,-,O,F
AAA,LIN,1,no,no,e04,Follow-up Action Code,1,1,-,O,F
TC2,LIN,2,no,yes,landmark,Commodity,3,3,-,O,F
TC2,LIN,1,no,no,e01,Commodity Code Qualifier,1,1,-,M,F
TC2,LIN,1,no,no,e02,Commodity Code,1,30,-,M,F
TXI,LIN,99999,no,yes,landmark,Tax Information,3,3,-,O,F
TXI,LIN,1,no,no,e01,Tax Type Code,2,2,-,M,F
TXI,LIN,1,no,no,e02,Monetary Amount,1,18,-,X/Z,F
TXI,LIN,1,no,no,e03,Percentage as Decimal,1,10,-,X/Z,F
TXI,LIN,1,no,no,e04,Tax Jurisdiction Code Qualifier,2,2,-,X,F
TXI,LIN,1,no,no,e05,Tax Jurisdiction Code,1,10,-,X,F
TXI,LIN,1,no,no,e06,Tax Exempt Code,1,1,-,X,F
TXI,LIN,1,no,no,e07,Relationship Code,1,1,-,O/Z,F
TXI,LIN,1,no,no,e08,Dollar Basis For Percent,1,9,-,O,F
TXI,LIN,1,no,no,e09,Tax Identification Number,1,20,-,O,F
TXI,LIN,1,no,no,e10,Assigned Identification,1,20,-,O,F
MTX,LIN,99999,no,yes,landmark,Text,3,3,-,O,F
MTX,LIN,1,no,no,e01,Note Reference Code,3,3,-,O,F
MTX,LIN,1,no,no,e02,Textual Data,1,4096,-,X,F
MTX,LIN,1,no,no,e03,Textual Data,1,4096,-,O,F
MTX,LIN,1,no,no,e04,Printer Carriage Control Code,2,2,-,X,F
MTX,LIN,1,no,no,e05,Number,1,9,-,O/Z,F
MTX,LIN,1,no,no,e06,Language Code,2,3,-,O,F
G55,LIN,1,no,yes,landmark,Item Characteristics - Consumer Unit,3,3,-,O,F
G55,LIN,1,no,no,e01,Product/Service ID Qualifier,2,2,-,M,F
G55,LIN,1,no,no,e02,Product/Service ID,1,48,-,M,F
G55,LIN,1,no,no,e03,Product/Service ID Qualifier,2,2,-,X,F
G55,LIN,1,no,no,e04,Product/Service ID,1,48,-,X,F
G55,LIN,1,no,no,e05,Height,1,8,-,X,F
G55,LIN,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X,F
G55,LIN,1,no,no,e07,Width,1,8,-,X,F
G55,LIN,1,no,no,e08,Unit or Basis for Measurement Code,2,2,-,X,F
G55,LIN,1,no,no,e09,Length,1,8,-,X,F
G55,LIN,1,no,no,e10,Unit or Basis for Measurement Code,2,2,-,X,F
G55,LIN,1,no,no,e11,Volume,1,8,-,X,F
G55,LIN,1,no,no,e12,Unit or Basis for Measurement Code,2,2,-,X,F
G55,LIN,1,no,no,e13,Pack,1,6,-,O,F
G55,LIN,1,no,no,e14,Size,1,8,-,X,F
G55,LIN,1,no,no,e15,Unit or Basis for Measurement Code,2,2,-,X,F
G55,LIN,1,no,no,e16,Cash Register Item Description,1,20,-,O,F
G55,LIN,1,no,no,e17,Cash Register Item Description,1,20,-,O,F
G55,LIN,1,no,no,e18,Coupon Family Code,3,3,-,O,F
G55,LIN,1,no,no,e19,Dated Product Number of Days,1,4,-,O,F
G55,LIN,1,no,no,e20,Deposit Value,1,8,-,O,F
G55,LIN,1,no,no,e21,Yes/No Condition or Response Code,1,1,-,O/Z,F
G55,LIN,1,no,no,e22,Color,1,10,-,O,F
G55,LIN,1,no,no,e23,Unit Weight,1,8,-,X,F
G55,LIN,1,no,no,e24,Weight Qualifier,1,2,-,X,F
G55,LIN,1,no,no,e25,Weight Unit Code,1,1,-,X,F
G55,LIN,1,no,no,e26,Unit Weight,1,8,-,X,F
G55,LIN,1,no,no,e27,Weight Qualifier,1,2,-,X,F
G55,LIN,1,no,no,e28,Weight Unit Code,1,1,-,X,F
G55,LIN,1,no,no,e29,Product/Service ID Qualifier,2,2,-,X,F
G55,LIN,1,no,no,e30,Product/Service ID,1,48,-,X,F
G55,LIN,1,no,no,e31,Free-form Description,1,45,-,O,F
G55,LIN,1,no,no,e32,Inner Pack,1,6,-,O,F
G55,LIN,1,no,no,e33,Packaging Code,3,5,-,O,F
G54,LIN,1,no,yes,landmark,Module Description,3,3,-,O,F
G54,LIN,1,no,no,e01,Quantity,1,15,-,M,F
G54,LIN,1,no,no,e02,Unit or Basis for Measurement Code,2,2,-,M,F
G54,LIN,1,no,no,e03,U.P.C. Case Code,12,12,-,X,F
G54,LIN,1,no,no,e04,Product/Service ID Qualifier,2,2,-,X,F
G54,LIN,1,no,no,e05,Product/Service ID,1,48,-,X,F
G54,LIN,1,no,no,e06,Free-form Description,1,45,-,O,F
CTP,,99999,yes,yes,landmark,Pricing Information,3,3,-,O,F
CTP,,1,no,no,e01,Class of Trade Code,2,2,-,O,F
CTP,,1,no,no,e02,Price Identifier Code,3,3,-,X,F
CTP,,1,no,no,e03,Unit Price,1,17,-,X,F
CTP,,1,no,no,e04,Quantity,1,15,-,X,F
CTP,,1,no,no,e06,Price Multiplier Qualifier,3,3,-,O,F
CTP,,1,no,no,e07,Multiplier,1,10,-,X/Z,F
CTP,,1,no,no,e08,Monetary Amount,1,18,-,O/Z,F
CTP,,1,no,no,e09,Basis of Unit Price Code,2,2,-,O,F
CTP,,1,no,no,e10,Condition Value,1,10,-,O,F
CTP,,1,no,no,e11,Multiple Price Quantity,1,2,-,O,F
DTM,LIN:CTP,10,no,yes,landmark,Date/Time Reference,3,3,-,O,F
DTM,LIN:CTP,1,no,no,e01,Date/Time Qualifier,3,3,-,M,F
DTM,LIN:CTP,1,no,no,e02,Date,8,8,-,X,F
DTM,LIN:CTP,1,no,no,e03,Time,4,8,-,X,F
DTM,LIN:CTP,1,no,no,e04,Time Code,2,2,-,O,F
DTM,LIN:CTP,1,no,no,e05,Date Time Period Format Qualifier,2,3,-,X,F
DTM,LIN:CTP,1,no,no,e06,Date Time Period,1,35,-,X,F
G36,LIN:CTP,1,no,yes,landmark,Price List Reference,3,3,-,O,F
G36,LIN:CTP,1,no,no,e01,Price List Number,1,16,-,M,F
G36,LIN:CTP,1,no,no,e02,Price List Issue Number,1,16,-,O,F
G36,LIN:CTP,1,no,no,e03,Date,8,8,-,M/Z,F
G36,LIN:CTP,1,no,no,e04,Price Condition Applies Code,3,3,-,O,F
LDT,LIN:CTP,1,no,yes,landmark,Lead Time,3,3,-,O,F
LDT,LIN:CTP,1,no,no,e01,Lead Time Code,2,2,-,M,F
LDT,LIN:CTP,1,no,no,e02,Quantity,1,15,-,M,F
LDT,LIN:CTP,1,no,no,e03,Unit of Time Period or Interval,2,2,-,M,F
LDT,LIN:CTP,1,no,no,e04,Date,8,8,-,O/Z,F
CUR,LIN:CTP,5,no,yes,landmark,Currency,3,3,-,O,F
CUR,LIN:CTP,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
CUR,LIN:CTP,1,no,no,e02,Currency Code,3,3,-,M,F
CUR,LIN:CTP,1,no,no,e03,Exchange Rate,4,10,-,O,F
CUR,LIN:CTP,1,no,no,e04,Entity Identifier Code,2,3,-,O,F
CUR,LIN:CTP,1,no,no,e05,Currency Code,3,3,-,O,F
CUR,LIN:CTP,1,no,no,e06,Currency Market/Exchange Code,3,3,-,O,F
CUR,LIN:CTP,1,no,no,e07,Date/Time Qualifier,3,3,-,X,F
CUR,LIN:CTP,1,no,no,e08,Date,8,8,-,O,F
CUR,LIN:CTP,1,no,no,e09,Time,4,8,-,O,F
CUR,LIN:CTP,1,no,no,e10,Date/Time Qualifier,3,3,-,X,F
CUR,LIN:CTP,1,no,no,e11,Date,8,8,-,X,F
CUR,LIN:CTP,1,no,no,e12,Time,4,8,-,X,F
CUR,LIN:CTP,1,no,no,e13,Date/Time Qualifier,3,3,-,X,F
CUR,LIN:CTP,1,no,no,e14,Date,8,8,-,X,F
CUR,LIN:CTP,1,no,no,e15,Time,4,8,-,X,F
CUR,LIN:CTP,1,no,no,e16,Date/Time Qualifier,3,3,-,X,F
CUR,LIN:CTP,1,no,no,e17,Date,8,8,-,X,F
CUR,LIN:CTP,1,no,no,e18,Time,4,8,-,X,F
CUR,LIN:CTP,1,no,no,e19,Date/Time Qualifier,3,3,-,X,F
CUR,LIN:CTP,1,no,no,e20,Date,8,8,-,X,F
CUR,LIN:CTP,1,no,no,e21,Time,4,8,-,X,F
PO4,LIN:CTP,1,no,yes,landmark,Item Physical Details,3,3,-,O,F
PO4,LIN:CTP,1,no,no,e01,Pack,1,6,-,O,F
PO4,LIN:CTP,1,no,no,e02,Size,1,8,-,X,F
PO4,LIN:CTP,1,no,no,e03,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,LIN:CTP,1,no,no,e04,Packaging Code,3,5,-,X,F
PO4,LIN:CTP,1,no,no,e05,Weight Qualifier,1,2,-,O,F
PO4,LIN:CTP,1,no,no,e06,Gross Weight per Pack,1,9,-,X,F
PO4,LIN:CTP,1,no,no,e07,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,LIN:CTP,1,no,no,e08,Gross Volume per Pack,1,9,-,X,F
PO4,LIN:CTP,1,no,no,e09,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,LIN:CTP,1,no,no,e10,Length,1,8,-,X,F
PO4,LIN:CTP,1,no,no,e11,Width,1,8,-,X,F
PO4,LIN:CTP,1,no,no,e12,Height,1,8,-,X,F
PO4,LIN:CTP,1,no,no,e13,Unit or Basis for Measurement Code,2,2,-,X,F
PO4,LIN:CTP,1,no,no,e14,Inner Pack,1,6,-,O,F
PO4,LIN:CTP,1,no,no,e15,Surface/Layer/Position Code,2,2,-,O/Z,F
PO4,LIN:CTP,1,no,no,e16,Assigned Identification,1,20,-,X/Z,F
PO4,LIN:CTP,1,no,no,e17,Assigned Identification,1,20,-,O/Z,F
PO4,LIN:CTP,1,no,no,e18,Number,1,9,-,O/Z,F
CTB,LIN:CTP,5,no,yes,landmark,Restrictions/Conditions,3,3,-,O,F
CTB,LIN:CTP,1,no,no,e01,Restrictions/Conditions Qualifier,2,2,-,M,F
CTB,LIN:CTP,1,no,no,e02,Description,1,80,-,X,F
