#940 - Warehouse Shipping Order
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,type
LH2,LX:W01:LX:LH1,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X/Z,F
LH2,LX:W01:LX:LH1,1,no,no,e07,Temperature,1,4,-,X,F
LH2,LX:W01:LX:LH1,1,no,no,e08,Unit or Basis for Measurement Code,2,2,-,X/Z,F
LH2,LX:W01:LX:LH1,1,no,no,e09,Temperature,1,4,-,X,F
LH2,LX:W01:LX:LH1,1,no,no,e10,Unit or Basis for Measurement Code,2,2,-,X/Z,F
LH2,LX:W01:LX:LH1,1,no,no,e11,Temperature,1,4,-,X,F
LH2,LX:W01:LX:LH1,1,no,no,e12,Weight Unit Code,1,1,-,X/Z,F
LH2,LX:W01:LX:LH1,1,no,no,e13,Net Explosive Quantity,1,10,-,X,F
LH3,LX:W01:LX:LH1,10,no,yes,landmark,Hazardous Material Shipping Name Information,3,3,-,O,F
LH3,LX:W01:LX:LH1,1,no,no,e01,Hazardous Material Shipping Name,1,25,-,X,F
LH3,LX:W01:LX:LH1,1,no,no,e02,Hazardous Material Shipping Name Qualifier,1,1,-,X,F
LH3,LX:W01:LX:LH1,1,no,no,e03,N.O.S. Indicator Code,3,3,-,O,F
LH3,LX:W01:LX:LH1,1,no,no,e04,Yes/No Condition or Response Code,1,1,-,O/Z,F
LFH,LX:W01:LX:LH1,20,no,yes,landmark,Free-form Hazardous Material Information,3,3,-,O,F
LFH,LX:W01:LX:LH1,1,no,no,e01,Hazardous Material Shipment Information Qualifier,3,3,-,M,F
LFH,LX:W01:LX:LH1,1,no,no,e02,Hazardous Material Shipment Information,1,25,-,M,F
LFH,LX:W01:LX:LH1,1,no,no,e03,Hazardous Material Shipment Information,1,25,-,O,F
LFH,LX:W01:LX:LH1,1,no,no,e04,Hazard Zone Code,1,1,-,O,F
LFH,LX:W01:LX:LH1,1,no,no,e05,Unit or Basis for Measurement Code,2,2,-,X,F
LFH,LX:W01:LX:LH1,1,no,no,e06,Quantity,1,15,-,X/Z,F
LFH,LX:W01:LX:LH1,1,no,no,e07,Quantity,1,15,-,O/Z,F
LFH,LX:W01:LX:LH1,1,no,no,e08,Date,8,8,-,O/Z,F
LEP,LX:W01:LX:LH1,3,no,yes,landmark,EPA Required Data,3,3,-,O,F
LEP,LX:W01:LX:LH1,1,no,no,e01,EPA Waste Stream Number Code,4,6,-,O,F
LEP,LX:W01:LX:LH1,1,no,no,e02,Waste Characteristics Code,12,16,-,O,F
LEP,LX:W01:LX:LH1,1,no,no,e03,State or Province Code,2,2,-,X/Z,F
LEP,LX:W01:LX:LH1,1,no,no,e04,Reference Identification,1,50,-,X/Z,F
LH4,LX:W01:LX:LH1,1,no,yes,landmark,Canadian Dangerous Requirements,3,3,-,O,F
LH4,LX:W01:LX:LH1,1,no,no,e01,Emergency Response Plan Number,1,12,-,X,F
LH4,LX:W01:LX:LH1,1,no,no,e02,Communication Number,1,256,-,X,F
LH4,LX:W01:LX:LH1,1,no,no,e03,Packing Group Code,1,3,-,O,F
LH4,LX:W01:LX:LH1,1,no,no,e04,Subsidiary Classification,1,3,-,O,F
LH4,LX:W01:LX:LH1,1,no,no,e05,Subsidiary Classification,1,3,-,O,F
LH4,LX:W01:LX:LH1,1,no,no,e06,Subsidiary Classification,1,3,-,O,F
LH4,LX:W01:LX:LH1,1,no,no,e07,Subsidiary Risk Indicator,1,2,-,O,F
LH4,LX:W01:LX:LH1,1,no,no,e08,Net Explosive Quantity,1,10,-,X,F
LH4,LX:W01:LX:LH1,1,no,no,e09,Canadian Hazardous Notation,1,25,-,O,F
LH4,LX:W01:LX:LH1,1,no,no,e10,Special Commodity Indicator Code,1,1,-,O,F
LH4,LX:W01:LX:LH1,1,no,no,e11,Communication Number,1,256,-,O/Z,F
LH4,LX:W01:LX:LH1,1,no,no,e12,Unit or Basis for Measurement Code,2,2,-,X,F
LHT,LX:W01:LX:LH1,3,no,yes,landmark,Transborder Hazardous Requirements,3,3,-,O,F
LHT,LX:W01:LX:LH1,1,no,no,e01,Hazardous Classification,1,30,-,O,F
LHT,LX:W01:LX:LH1,1,no,no,e02,Hazardous Placard Notation,14,40,-,O,F
LHT,LX:W01:LX:LH1,1,no,no,e03,Hazardous Endorsement,4,25,-,O,F
LHR,LX:W01:LX:LH1,5,no,yes,landmark,Hazardous Material Identifying Reference Numbers,3,3,-,O,F
LHR,LX:W01:LX:LH1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
LHR,LX:W01:LX:LH1,1,no,no,e02,Reference Identification,1,50,-,M,F
LHR,LX:W01:LX:LH1,1,no,no,e03,Date,8,8,-,O,F
PER,LX:W01:LX:LH1,5,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,LX:W01:LX:LH1,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,LX:W01:LX:LH1,1,no,no,e02,Name,1,60,-,O,F
PER,LX:W01:LX:LH1,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,LX:W01:LX:LH1,1,no,no,e04,Communication Number,1,256,-,X,F
PER,LX:W01:LX:LH1,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,LX:W01:LX:LH1,1,no,no,e06,Communication Number,1,256,-,X,F
PER,LX:W01:LX:LH1,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,LX:W01:LX:LH1,1,no,no,e08,Communication Number,1,256,-,X,F
PER,LX:W01:LX:LH1,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
LH1,,,,,groupend,,,,,,F
LX,,,,,groupend,,,,,,F
LE,LX:W01,1,no,yes,landmark,Loop Trailer,2,2,-,O,F
LE,LX:W01,1,no,no,e01,Loop Identifier Code,1,4,-,M,F
FA1,LX:W01,99999,yes,yes,landmark,Type of Financial Accounting Data,3,3,-,O,F
FA1,LX:W01,1,no,no,e01,Agency Qualifier Code,2,2,-,M/Z,F
FA1,LX:W01,1,no,no,e02,Service, Promotion, Allowance, or Charge Code,4,4,-,O/Z,F
FA1,LX:W01,1,no,no,e03,Allowance or Charge Indicator,1,1,-,O,F
FA2,LX:W01:FA1,99999,no,yes,landmark,Accounting Data,3,3,-,M,F
FA2,LX:W01:FA1,1,no,no,e01,Breakdown Structure Detail Code,2,2,-,M,F
FA2,LX:W01:FA1,1,no,no,e02,Financial Information Code,1,80,-,M,F
FA1,,,,,groupend,,,,,,F
W01,,,,,groupend,,,,,,F
LX,,,,,groupend,,,,,,F
W76,,1,no,yes,landmark,Total Shipping Order,3,3,-,O,F
W76,,1,no,no,e01,Quantity,1,15,-,M/Z,F
W76,,1,no,no,e02,Weight,1,10,-,X,F
W76,,1,no,no,e03,Unit or Basis for Measurement Code,2,2,-,X,F
W76,,1,no,no,e04,Volume,1,8,-,X,F
W76,,1,no,no,e05,Unit or Basis for Measurement Code,2,2,-,X,F
W76,,1,no,no,e06,Order Sizing Factor,1,10,-,O,F
SE,,1,no,yes,landmark,Transaction Set Trailer,2,2,-,M,F
SE,,1,no,no,e01,Number of Included Segments,1,10,-,M,F
SE,,1,no,no,e02,Transaction Set Control Number,4,9,-,M,F
