#<h1>861 - Receiving Advice/Acceptance Certificate</h1><br>,F
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status,F
MAN,RCD,99999,no,yes,landmark,Marks and Numbers Information,3,3,-,O,F
MAN,RCD,1,no,no,e01,Marks and Numbers Qualifier,1,2,-,M/Z,F
MAN,RCD,1,no,no,e02,Marks and Numbers,1,48,-,M/Z,F
MAN,RCD,1,no,no,e03,Marks and Numbers,1,48,-,O,F
MAN,RCD,1,no,no,e04,Marks and Numbers Qualifier,1,2,-,X,F
MAN,RCD,1,no,no,e05,Marks and Numbers,1,48,-,X/Z,F
MAN,RCD,1,no,no,e06,Marks and Numbers,1,48,-,O,F
LM,,10,yes,yes,landmark,Code Source Information,2,2,-,O,F
LM,,1,no,no,e01,Agency Qualifier Code,2,2,-,M,F
LM,,1,no,no,e02,Source Subqualifier,1,15,-,O,F
LQ,RCD:LM,100,no,yes,landmark,Industry Code Identification,2,2,-,M,F
LQ,RCD:LM,1,no,no,e01,Code List Qualifier Code,1,3,-,O,F
LQ,RCD:LM,1,no,no,e02,Industry Code,1,30,-,X,F
SLN,,100,yes,yes,landmark,Subline Item Detail,3,3,-,O,F
SLN,,1,no,no,e01,Assigned Identification,1,20,-,M/Z,F
SLN,,1,no,no,e02,Assigned Identification,1,20,-,O/Z,F
SLN,,1,no,no,e03,Relationship Code,1,1,-,M/Z,F
SLN,,1,no,no,e04,Quantity,1,15,-,X,F
SLN,,1,no,no,e06,Unit Price,1,17,-,X,F
SLN,,1,no,no,e07,Basis of Unit Price Code,2,2,-,O,F
SLN,,1,no,no,e08,Relationship Code,1,1,-,O/Z,F
SLN,,1,no,no,e09,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e10,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e11,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e12,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e13,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e14,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e15,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e16,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e17,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e18,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e19,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e20,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e21,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e22,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e23,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e24,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e25,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e26,Product/Service ID,1,48,-,X,F
SLN,,1,no,no,e27,Product/Service ID Qualifier,2,2,-,X,F
SLN,,1,no,no,e28,Product/Service ID,1,48,-,X,F
PID,SLN,1000,no,yes,landmark,Product/Item Description,3,3,-,O,F
PID,SLN,1,no,no,e01,Item Description Type,1,1,-,M,F
PID,SLN,1,no,no,e02,Product/Process Characteristic Code,2,3,-,O,F
PID,SLN,1,no,no,e03,Agency Qualifier Code,2,2,-,X/Z,F
PID,SLN,1,no,no,e04,Product Description Code,1,12,-,X/Z,F
PID,SLN,1,no,no,e05,Description,1,80,-,X,F
PID,SLN,1,no,no,e06,Surface/Layer/Position Code,2,2,-,O,F
PID,SLN,1,no,no,e07,Source Subqualifier,1,15,-,O,F
PID,SLN,1,no,no,e08,Yes/No Condition or Response Code,1,1,-,O/Z,F
PID,SLN,1,no,no,e09,Language Code,2,3,-,O/Z,F
NM1,SLN,1,no,yes,landmark,Individual or Organizational Name,3,3,-,O,F
NM1,SLN,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
NM1,SLN,1,no,no,e02,Entity Type Qualifier,1,1,-,M/Z,F
NM1,SLN,1,no,no,e03,Name Last or Organization Name,1,60,-,X,F
NM1,SLN,1,no,no,e04,Name First,1,35,-,O,F
NM1,SLN,1,no,no,e05,Name Middle,1,25,-,O,F
NM1,SLN,1,no,no,e06,Name Prefix,1,10,-,O,F
NM1,SLN,1,no,no,e07,Name Suffix,1,10,-,O,F
NM1,SLN,1,no,no,e08,Identification Code Qualifier,1,2,-,X,F
NM1,SLN,1,no,no,e09,Identification Code,2,80,-,X,F
NM1,SLN,1,no,no,e10,Entity Relationship Code,2,2,-,X,F
NM1,SLN,1,no,no,e11,Entity Identifier Code,2,3,-,O,F
NM1,SLN,1,no,no,e12,Name Last or Organization Name,1,60,-,O,F
LM,,10,yes,yes,landmark,Code Source Information,2,2,-,O,F
LM,,1,no,no,e01,Agency Qualifier Code,2,2,-,M,F
LM,,1,no,no,e02,Source Subqualifier,1,15,-,O,F
LQ,SLN:LM,100,no,yes,landmark,Industry Code Identification,2,2,-,M,F
LQ,SLN:LM,1,no,no,e01,Code List Qualifier Code,1,3,-,O,F
LQ,SLN:LM,1,no,no,e02,Industry Code,1,30,-,X,F
N1,,200,yes,yes,landmark,Party Identification,2,2,-,O,F
N1,,1,no,no,e01,Entity Identifier Code,2,3,-,M,F
N1,,1,no,no,e02,Name,1,60,-,X,F
N1,,1,no,no,e03,Identification Code Qualifier,1,2,-,X,F
N1,,1,no,no,e04,Identification Code,2,80,-,X,F
N1,,1,no,no,e05,Entity Relationship Code,2,2,-,O,F
N1,,1,no,no,e06,Entity Identifier Code,2,3,-,O,F
N2,N1,2,no,yes,landmark,Additional Name Information,2,2,-,O,F
N2,N1,1,no,no,e01,Name,1,60,-,M,F
N2,N1,1,no,no,e02,Name,1,60,-,O,F
N3,N1,2,no,yes,landmark,Party Location,2,2,-,O,F
N3,N1,1,no,no,e01,Address Information,1,55,-,M,F
N3,N1,1,no,no,e02,Address Information,1,55,-,O,F
N4,N1,1,no,yes,landmark,Geographic Location,2,2,-,O,F
N4,N1,1,no,no,e01,City Name,2,30,-,O,F
N4,N1,1,no,no,e02,State or Province Code,2,2,-,X,F
N4,N1,1,no,no,e03,Postal Code,3,15,-,O,F
N4,N1,1,no,no,e04,Country Code,2,3,-,X,F
N4,N1,1,no,no,e05,Location Qualifier,1,2,-,X,F
N4,N1,1,no,no,e06,Location Identifier,1,30,-,O,F
N4,N1,1,no,no,e07,Country Subdivision Code,1,3,-,X,F
REF,N1,100,no,yes,landmark,Reference Information,3,3,-,O,F
REF,N1,1,no,no,e01,Reference Identification Qualifier,2,3,-,M,F
REF,N1,1,no,no,e02,Reference Identification,1,50,-,X,F
REF,N1,1,no,no,e03,Description,1,80,-,X,F
PER,N1,3,no,yes,landmark,Administrative Communications Contact,3,3,-,O,F
PER,N1,1,no,no,e01,Contact Function Code,2,2,-,M,F
PER,N1,1,no,no,e02,Name,1,60,-,O,F
PER,N1,1,no,no,e03,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e04,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e05,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e06,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e07,Communication Number Qualifier,2,2,-,X,F
PER,N1,1,no,no,e08,Communication Number,1,256,-,X,F
PER,N1,1,no,no,e09,Contact Inquiry Reference,1,20,-,O,F
FOB,N1,1,no,yes,landmark,F.O.B. Related Instructions,3,3,-,O,F
FOB,N1,1,no,no,e01,Shipment Method of Payment,2,2,-,M/Z,F
FOB,N1,1,no,no,e02,Location Qualifier,1,2,-,X/Z,F
FOB,N1,1,no,no,e03,Description,1,80,-,O,F
FOB,N1,1,no,no,e04,Transportation Terms Qualifier Code,2,2,-,O,F
FOB,N1,1,no,no,e05,Transportation Terms Code,3,3,-,X,F
FOB,N1,1,no,no,e06,Location Qualifier,1,2,-,X/Z,F
FOB,N1,1,no,no,e07,Description,1,80,-,O,F
FOB,N1,1,no,no,e08,Risk of Loss Code,2,2,-,O/Z,F
FOB,N1,1,no,no,e09,Description,1,80,-,X,F
FA1,,99999,yes,yes,landmark,Type of Financial Accounting Data,3,3,-,O,F
FA1,,1,no,no,e01,Agency Qualifier Code,2,2,-,M/Z,F
FA1,,1,no,no,e02,Service, Promotion, Allowance, or Charge Code,4,4,-,O/Z,F
FA1,,1,no,no,e03,Allowance or Charge Indicator,1,1,-,O,F
FA2,FA1,99999,no,yes,landmark,Accounting Data,3,3,-,M,F
FA2,FA1,1,no,no,e01,Breakdown Structure Detail Code,2,2,-,M,F
FA2,FA1,1,no,no,e02,Financial Information Code,1,80,-,M,F
CTT,,1,no,yes,landmark,Transaction Totals,3,3,-,O,F
CTT,,1,no,no,e01,Number of Line Items,1,6,-,M,F
CTT,,1,no,no,e02,Hash Total,1,10,-,O,F
CTT,,1,no,no,e03,Weight,1,10,-,X,F
CTT,,1,no,no,e04,Unit or Basis for Measurement Code,2,2,-,X,F
CTT,,1,no,no,e05,Volume,1,8,-,X,F
CTT,,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X,F
CTT,,1,no,no,e07,Description,1,80,-,O,F
SE,,1,no,yes,landmark,Transaction Set Trailer,2,2,-,M,F
SE,,1,no,no,e01,Number of Included Segments,1,10,-,M,F
SE,,1,no,no,e02,Transaction Set Control Number,4,9,-,M,F
